ORF,gene,alanine,aspartate,glutamate,phenylalanine,glycine,histidine,isoleucine,lysine,leucine,methionine,asparagine,proline,glutamine,arginine,serine,threonine,valine,tryptophan,tyrosine
YBR224W,,0.953050834,0.998934328,0.841196158,0.999250689,0.998739915,0.9985357,0.992824214,0.998074591,0.866157699,0.968925511,0.998093627,0.369169858,0.992665963,0.961726394,0.859923764,0.941324409,0.974333757,0.986146214,0.992897227
YBR225W,,0.208005264,0.008590268,0.115338496,0.999250689,0.195156466,0.671044484,1.20507E-11,0.401478592,0.991101595,1.47226E-06,0.786877616,6.73768E-07,0.992665963,0.002347004,0.960842569,0.998375906,0.004758359,0.986146214,0.000229665
YBR226C,,0.970313613,0.998934328,0.997076032,0.961938831,0.998739915,0.94541796,0.992824214,0.920185898,0.991101595,0.85525768,0.391398368,0.873222072,0.992665963,0.345462857,0.756808522,0.998375906,0.899587234,0.998365774,0.762043739
YBR227C,MCX1,0.936629966,0.998934328,0.997076032,0.851292604,0.998739915,0.774365156,0.570552337,0.843175132,0.991101595,0.985792674,0.834373842,0.98285319,0.992665963,0.949693668,0.976917283,0.884315197,0.974333757,0.913046815,0.992897227
YBR228W,SLX1,0.030926375,0.015691394,0.341078824,5.97171E-81,0.045835013,0.000277125,0.992824214,0.815597771,0.991101595,0.455063049,0.10479327,0.039128632,0.757424755,1.27379E-06,0.019002129,0.006104575,2.52778E-09,1.46189E-67,6.1395E-267
YBR229C,ROT2,0.000162624,0.000376551,0.997649582,4.13714E-53,0.208532649,0.055630244,0.992824214,0.379432207,0.883280455,0.115381377,1.38494E-08,0.001245147,0.207509236,0.001082856,0.057692655,9.07418E-05,0.022792487,4.73979E-36,3.2203E-170
YBR230C,OM14,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.458619815,0.992824214,0.344230031,0.992028488,0.742271529,0.782076052,0.98285319,0.992665963,0.419750786,0.962486151,0.998375906,0.974333757,0.998365774,0.992897227
YBR230W-A,,0.816849671,0.998934328,0.997076032,0.999250689,0.998739915,0.88903194,0.887972319,0.88358821,0.890970817,0.718806128,0.70965119,0.993602721,0.992665963,0.99668303,0.960842569,0.861868637,0.861486497,0.998365774,0.025671717
YBR231C,SWC5,0.831316049,0.807224462,0.811024601,0.999250689,0.998739915,0.148836454,0.992824214,0.01369735,0.991101595,0.979248048,0.897706738,0.425000099,0.992665963,0.001732725,0.917932,0.998375906,0.974333757,0.999489911,0.449968452
YBR232C,,0.955457533,0.998934328,0.895407707,0.999250689,0.998739915,0.511176796,0.992824214,0.336289305,0.991101595,0.509173083,0.963987021,0.683936583,0.992665963,0.125911799,0.960842569,0.955852717,0.804673294,0.998365774,0.171333067
YBR233W,PBP2,0.936629966,0.713169393,0.790106503,0.999250689,0.998739915,0.636940254,0.992824214,0.754671124,0.991101595,0.985792674,0.998093627,0.880657332,0.992665963,0.898547409,0.960842569,0.998375906,0.889024418,0.998365774,0.992897227
YBR235W,VHC1,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.776533039,0.994391144,0.896529262,0.997427751,0.880812544,0.998093627,0.98285319,0.992665963,0.911447237,0.856755397,0.942969927,0.974333757,0.998365774,0.992897227
YBR238C,,0.970313613,0.741506601,0.203210236,0.868090777,0.998739915,0.969347604,0.993843906,0.896529262,0.811812854,0.976236074,0.934911046,0.856835786,0.992665963,0.99668303,0.957098579,0.800030453,0.974333757,0.243724684,0.992897227
YBR239C,ERT1,0.931227661,0.998934328,0.997076032,0.999250689,0.998739915,0.971367545,0.992824214,0.977638227,0.991101595,0.985792674,0.582395188,0.98285319,0.992665963,0.901260509,0.960842569,0.998375906,0.974333757,0.752043779,0.836537885
YBR240C,THI2,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.895752838,0.992824214,0.998017381,0.991101595,0.985792674,0.540746428,0.98285319,0.703909604,0.78583672,0.860149655,0.998375906,0.974333757,0.998365774,0.881930185
YBR241C,,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.954328948,0.973483904,0.998017381,0.931178262,0.996850467,0.260057248,0.98285319,0.992665963,0.932516311,0.878924557,0.998375906,0.974333757,0.998365774,0.949300699
YBR242W,,0.970313613,0.998934328,0.785201154,0.999250689,0.998739915,0.747301065,0.993843906,0.52124441,0.991101595,0.951455649,0.998093627,0.732746946,0.964816363,0.417035131,0.960842569,0.923534028,0.974333757,0.981253395,0.671336098
YBR244W,GPX2,0.886278566,0.998934328,0.788664154,0.923000578,0.259371253,0.143267675,0.632494129,0.111485776,0.769211857,0.894930153,0.613083828,0.61068573,0.882614468,0.002162454,0.113280871,0.998375906,0.974333757,0.998365774,0.992897227
YBR245C,ISW1,0.996298614,0.86280423,0.249225873,0.999250689,0.998739915,0.174852948,0.886687642,0.756874559,0.99592773,0.985792674,0.880755128,0.227582446,0.323232067,0.50004535,0.001461042,0.998375906,0.001020163,0.998365774,0.028492534
YBR246W,RRT2,0.970313613,0.998934328,0.997076032,0.991939652,0.998739915,0.831296754,0.992824214,0.64653352,0.999371743,0.939254742,0.82488008,0.98285319,0.998095174,0.808566477,0.960842569,0.928876462,0.974333757,0.998365774,0.992897227
YBR249C,ARO4,0.946899204,0.998934328,0.997076032,0.999250689,0.998739915,0.428010245,0.992824214,0.601667079,0.99592773,0.705743128,0.774374259,0.98285319,0.96406049,0.618787511,0.935590424,0.998375906,0.974333757,0.998365774,0.992897227
YBR250W,SPO23,0.142387469,0.208390121,0.84946726,0.999250689,0.998739915,0.544254221,0.992824214,0.998017381,0.561110196,0.985792674,0.722222307,0.694002643,0.955017726,0.780940068,0.069636205,0.196081261,0.306037715,0.998365774,0.368238525
YBR251W,MRPS5,0.004094126,0.000132863,0.997076032,0.999250689,0.998739915,0.990743833,0.001867775,0.865917079,0.001895976,0.000713686,0.998093627,0.000640573,3.25866E-06,3.54058E-10,3.54783E-13,0.69222618,1.74703E-10,0.082838165,1.97076E-09
YBR255W,MTC4,0.980227643,0.998934328,0.919541181,0.999289583,0.998739915,0.996534682,0.992824214,0.998017381,0.991101595,0.985792674,0.714852668,0.793767961,0.992665963,0.99668303,0.960842569,0.998375906,0.974333757,0.998365774,0.988830652
YBR258C,SHG1,0.644637866,0.998934328,0.943938539,0.999250689,0.998739915,0.973605545,0.992824214,0.903467097,0.961854176,0.985792674,0.793852574,0.679704459,0.839467068,0.703247668,0.577210129,0.998375906,0.979170146,0.862327645,0.661104353
YBR259W,,0.970313613,0.962052237,0.917637464,0.999250689,0.998739915,0.991046827,0.929716623,0.977638227,0.961163509,0.985792674,0.998093627,0.981374224,0.992665963,0.947471824,0.903132848,0.998375906,0.974333757,0.998365774,0.917984022
YBR260C,RGD1,0.899218339,0.879738782,0.545113214,0.999250689,0.961827418,0.973605545,0.993843906,0.995744387,0.9020497,0.985792674,0.998093627,0.776292499,0.918755504,0.955652696,0.960842569,0.747310466,0.974333757,0.91417513,0.992897227
YBR261C,TAE1,0.921228818,0.979291437,0.984516331,0.977209162,0.998739915,0.942342527,0.993843906,0.64653352,0.991101595,0.985792674,0.998093627,0.98285319,0.992665963,0.889260366,0.971767817,0.998375906,0.974333757,0.998365774,0.992897227
YBR262C,MIC12,0.970313613,0.999256632,0.997076032,0.968223516,0.947135139,0.546554599,0.992824214,0.677162689,0.835888907,0.985792674,0.818415319,0.700868588,0.992665963,0.262574595,0.913890355,0.998375906,0.974333757,0.978349962,0.839423229
YBR263W,SHM1,0.996145111,0.998934328,0.997076032,0.999250689,0.998739915,0.998534193,0.992824214,0.998017381,0.991101595,0.880812544,0.998093627,0.98285319,0.992665963,0.99668303,0.873053736,0.998375906,0.955008769,0.999542792,0.992897227
YBR264C,YPT10,5.94032E-05,0.000408915,0.788664154,0.999250689,0.185958952,0.969347604,1.41736E-10,0.998017381,0.997621545,0.920337109,0.995869147,0.327223334,0.362737331,0.961726394,0.105722054,4.37312E-08,2.18879E-09,0.986146214,0.445934376
YBR266C,SLM6,0.970313613,0.962052237,0.935501479,0.999250689,0.998739915,0.480633864,0.992824214,0.506381087,0.991101595,0.985792674,0.966655133,0.98285319,0.992665963,0.04113268,0.960842569,0.749356901,0.974333757,0.998365774,0.99477667
YBR267W,REI1,0.970313613,0.998934328,0.999183616,0.607760313,0.814846534,0.000148706,0.951033531,3.29553E-06,0.788436664,0.615171157,0.749794056,0.98285319,0.409124428,0.090036148,0.352993118,0.047472996,0.974333757,0.064247583,0.301276896
YBR268W,MRPL37,0.998696076,0.998934328,0.84546429,0.999250689,0.998739915,0.819482567,0.992824214,0.763247716,0.991101595,0.756590684,0.925085172,0.944247942,0.992665963,0.717938596,0.960842569,0.998375906,0.974333757,0.998365774,0.937227693
YBR269C,SDH8,0.950575227,0.774196764,0.995535608,0.999250689,0.998739915,0.675358975,0.993843906,0.998017381,0.992028488,0.763925088,0.998093627,0.97540107,0.940140056,0.898547409,0.969537156,0.998375906,0.974333757,0.998365774,0.992897227
YBR270C,BIT2,0.809836531,0.916875175,0.997076032,0.999250689,0.998739915,0.844297489,0.992824214,0.920141211,0.938564927,0.966380334,0.998093627,0.893948572,0.992665963,0.908212115,0.960842569,0.998375906,0.974333757,0.994264604,0.992897227
YBR271W,EFM2,0.994232738,0.977324661,0.997076032,0.979686776,0.998739915,0.993909456,0.992824214,0.925654612,0.982413863,0.94047606,0.998093627,0.869211503,0.992665963,0.923226146,0.960842569,0.998375906,0.974333757,0.998365774,0.978748303
YBR272C,HSM3,0.955340637,0.998934328,0.997076032,0.979686776,0.998739915,0.977619139,0.993843906,0.977638227,0.991101595,0.666296197,0.998093627,0.98285319,0.779926295,0.99668303,0.960842569,0.998375906,0.974333757,0.913046815,0.993787163
YBR273C,UBX7,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.996534682,0.992824214,0.998017381,0.991101595,0.951455649,0.998093627,0.98285319,0.992665963,0.99668303,0.977824166,0.896567792,0.974333757,0.998365774,0.965163377
YBR274W,CHK1,0.921383256,0.942049936,0.99513611,0.738525658,0.998739915,0.611737693,0.647123625,0.879181267,0.926620249,0.986312133,0.998093627,0.98285319,0.992665963,0.99668303,0.960842569,0.998375906,0.974333757,0.779581612,0.432692122
YBR275C,RIF1,0.970313613,0.9486285,0.604864551,0.99095807,0.998739915,0.990743833,0.893121286,0.998017381,0.991381216,0.985792674,0.998093627,0.842718018,0.992665963,0.977939607,0.649472423,0.749356901,0.974333757,0.998365774,0.893469308
YBR276C,PPS1,0.996298614,0.998934328,0.997076032,0.999250689,0.998739915,0.922717128,0.992824214,0.998017381,0.99592773,0.991374409,0.998093627,0.98285319,0.992665963,0.951688783,0.000608333,0.998375906,0.974333757,0.97980791,0.900035246
YBR277C,,0.777341002,0.615572576,0.997076032,0.999250689,0.998739915,0.946733107,0.992824214,0.973920991,0.998400621,0.985792674,0.934714934,0.98285319,0.683050018,0.898547409,0.029386655,0.998375906,0.974333757,0.998365774,0.758018145
YBR278W,DPB3,0.77068657,0.998934328,0.795263946,0.999250689,0.998739915,0.887241208,0.992824214,0.998017381,0.991101595,0.971963085,0.629247254,0.959576407,0.280806007,0.947471824,0.029386655,0.998375906,0.974591486,0.998365774,0.963563068
YBR279W,PAF1,0.006020857,0.492476256,0.63641071,0.529601048,0.998739915,0.793390448,0.992824214,0.824329053,0.997621545,0.985792674,0.524716207,0.98971766,0.99485348,0.855134021,0.960842569,0.998375906,0.974333757,0.998365774,0.856503874
YBR280C,SAF1,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.983941356,0.992824214,0.855673497,0.991101595,0.998725641,0.989451029,0.98285319,0.992665963,0.991837768,0.997697305,0.970229509,0.910382964,0.998365774,0.93145233
YBR281C,DUG2,0.970313613,0.998934328,0.943938539,0.999250689,0.998739915,0.67587503,0.992824214,0.901906241,0.99592773,0.825642016,0.699559667,0.98285319,0.985464647,0.99668303,0.960842569,0.998375906,0.974333757,0.998365774,0.997768596
YBR282W,MRPL27,0.809191937,0.998934328,0.997076032,0.011175759,0.998739915,0.347214494,0.011007891,0.920185898,0.393078601,0.94047606,0.934586734,0.939327992,0.626698672,0.414899569,0.960842569,0.551268671,0.000318874,0.003919606,0.007933824
YBR283C,SSH1,0.996145111,0.998934328,0.543033535,0.999250689,0.998739915,0.400177973,0.992824214,0.924653424,0.991101595,0.946311221,0.998093627,0.938819594,0.992665963,0.770126932,0.639818565,0.956669045,0.974333757,0.998365774,0.731136664
YBR284W,,0.006507522,0.601062948,0.05139568,0.383924529,0.003387367,0.401300873,0.992824214,0.973920991,0.991101595,0.305015986,0.036503462,0.455040192,0.66845563,0.995384579,0.960842569,0.233273531,0.000477165,0.85770991,0.081896431
YBR285W,,0.940032217,0.999256632,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.977638227,0.991101595,0.945454784,0.998093627,0.98285319,0.992665963,0.980537891,0.962486151,0.998375906,0.672970142,0.998365774,0.998030638
YBR286W,APE3,0.970313613,0.805338485,0.628435007,0.977209162,0.909312936,0.993783373,0.992824214,0.974879435,0.991101595,0.997653318,0.998093627,0.820773097,0.830708956,0.99668303,0.960842569,0.998375906,0.974333757,0.998365774,0.996985647
YBR287W,,0.958153221,0.53779323,0.997076032,0.762096985,0.998739915,0.816853304,0.201993777,0.304564775,0.662834568,0.31472549,0.791150979,0.968725941,0.992665963,0.918282991,0.793738481,0.998375906,0.71487131,0.449358454,0.83627428
YBR288C,APM3,0.97876861,0.979291437,0.714233574,0.999250689,0.998739915,0.977619139,0.993843906,0.998017381,0.934772158,0.968925511,0.998093627,0.912872545,0.992665963,0.99668303,0.834522597,0.686036781,0.511294929,0.243840268,0.080459842
YBR289W,SNF5,0.210403384,0.000192185,0.015408918,0.34128918,0.172155328,0.621702186,0.011777772,0.16827225,0.991101595,0.459353991,0.998093627,0.410924654,0.043499254,0.965163051,1.0206E-09,0.013435115,3.3371E-07,0.998365774,0.992897227
YBR290W,BSD2,0.902515067,0.497179079,0.863088156,0.999250689,0.998739915,0.510756881,0.992824214,0.920141211,0.991101595,0.712280874,0.826206669,0.912872545,0.675199836,0.668901579,0.977824166,0.998375906,0.974333757,0.998365774,0.964863546
YBR291C,CTP1,0.860497612,0.330282791,0.997076032,0.098869281,0.998739915,0.4703941,0.279270676,0.998017381,0.950676564,0.289578628,0.891187734,0.984380786,0.992665963,0.852845165,0.960842569,0.998375906,0.802573184,0.059771029,0.257724726
YBR292C,,0.933010726,0.998934328,0.997076032,0.999250689,0.998739915,0.969347604,0.992824214,0.907644281,0.950676564,0.92456859,0.998093627,0.98285319,0.994328204,0.898547409,0.776269298,0.998375906,0.974333757,0.998365774,0.959562875
YBR293W,VBA2,0.979524295,0.998934328,0.950183634,0.999250689,0.998739915,0.990743833,0.488445925,0.998017381,0.991101595,0.985792674,0.998093627,0.98285319,0.992665963,0.951688783,0.99176027,0.998375906,0.974333757,0.998365774,0.992897227
YBR294W,SUL1,0.995071303,0.998934328,0.997076032,0.999250689,0.998739915,0.976052341,0.992824214,0.990038118,0.99592773,0.734272267,0.998093627,0.98285319,0.992665963,0.99668303,0.960842569,0.998375906,0.899587234,0.998365774,0.978748303
YBR295W,PCA1,0.795074276,0.777461082,0.997076032,0.999250689,0.998739915,0.968471064,0.998290049,0.998017381,0.996097499,0.985792674,0.78379402,0.701927089,0.957669492,0.943100087,0.843955974,0.642472107,0.974333757,0.998365774,0.991701127
YBR296C,PHO89,0.970313613,0.998934328,0.879036552,0.783524747,0.998739915,0.990743833,0.992824214,0.998017381,0.448914736,0.985792674,0.88918336,0.959671344,0.129433449,0.951688783,0.976017332,0.998375906,0.206470855,0.2865338,0.214399382
YBR296C-A,,0.722478612,0.975668042,0.851864891,0.999250689,0.998739915,0.750901615,0.992824214,0.920141211,0.991101595,0.985792674,0.998093627,0.935641352,0.992665963,0.947471824,0.960842569,0.948374836,0.923056606,0.998365774,0.913098994
YBR297W,MAL33,0.841935887,0.908804189,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.926620249,0.985792674,0.985650304,0.98285319,0.992665963,0.96997447,0.950102999,0.998375906,0.974333757,0.998365774,0.992897227
YBR298C,MAL31,0.979524295,0.601943597,0.997076032,0.999250689,0.998739915,0.996534682,0.992824214,0.998017381,0.991101595,0.985792674,0.979311573,0.98285319,0.992665963,0.997730122,0.960842569,0.998375906,0.974333757,0.998365774,0.992897227
YBR299W,MAL32,0.00150496,0.019745095,0.023090554,0.999250689,0.590709235,0.965963334,0.737600282,0.842022841,0.952336411,0.951455649,0.46424635,0.628215024,0.992665963,0.723009395,0.000817145,2.4014E-11,0.974333757,0.998365774,0.93145233
YBR300C,,0.953050834,0.928574308,0.195549377,0.999250689,0.998739915,0.451790216,0.992824214,0.922964343,0.991101595,0.997653318,0.868010237,0.731372108,0.547638032,0.733958513,0.960842569,0.998375906,0.983120224,0.998365774,0.992897227
YBR301W,PAU24,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.712708297,0.997219972,0.973920991,0.991101595,0.83438536,0.4822358,0.98285319,0.938076481,0.96477104,0.960842569,0.998375906,0.81047559,0.998365774,0.965163377
YCL001W,RER1,0.729818137,0.009760903,0.933006086,0.999250689,0.796658524,0.990743833,0.998290049,0.998017381,0.97880518,0.708024297,0.963987021,0.98285319,0.872335214,0.738389069,0.989361422,0.998375906,0.974333757,0.998365774,0.891975496
YCL001W-A,,0.753496373,0.934263144,0.997076032,0.999250689,0.998739915,0.844297489,0.992824214,0.998017381,0.991101595,0.985792674,0.854830385,0.844196071,0.998095174,0.8443728,0.961429065,0.908510934,0.974333757,0.998365774,0.992897227
YCL001W-B,,0.428565115,0.509947143,0.227232154,0.98112801,0.998739915,0.990743833,0.796036313,0.998017381,0.9432379,0.985792674,0.904872176,0.98285319,0.679979451,0.99668303,0.960842569,0.998375906,0.992296361,0.994318004,0.5037762
YCL002C,,0.809836531,0.998934328,0.997076032,0.870593459,0.998739915,0.990743833,0.737600282,0.901906241,0.847211723,0.880901936,0.836088518,0.98285319,0.992665963,0.99668303,0.905258522,0.998375906,0.974333757,0.986146214,0.085970995
YCL005W,LDB16,0.040630882,0.998934328,0.935501479,0.993230094,0.998739915,0.60234877,0.064638069,0.949730369,0.991101595,0.560074637,0.998093627,0.310165876,0.987770805,0.889260366,0.960842569,0.034621492,0.212876473,0.998365774,0.99477667
YCL008C,STP22,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.400177973,0.993843906,0.873980824,0.991101595,0.998725641,0.998093627,0.494675438,0.920477373,0.99668303,0.872254052,0.998375906,0.094323773,0.913046815,0.98325002
YCL009C,ILV6,1.97228E-16,0.998934328,0.452647503,0.999250689,0.720707348,0.996534682,1.13788E-06,0.584398081,0.991323734,0.887864301,0.963987021,0.046683036,0.189763204,1.90738E-10,0.000190573,0.415387114,4.72858E-11,0.489463584,0.145933742
YCL010C,SGF29,0.006241071,0.586068481,0.997076032,0.984866761,0.305611728,0.970583579,0.992824214,0.041349884,0.932306551,0.436644889,0.998093627,0.98285319,0.992665963,0.668901579,0.960842569,0.998375906,0.706070805,0.998365774,0.881930185
YCL011C,GBP2,0.959347203,0.180753052,0.48121395,0.999250689,0.998739915,0.969347604,0.958742752,0.998017381,0.991101595,0.998725641,0.888836444,0.974714083,0.992665963,0.961726394,0.935590424,0.281698635,0.974333757,0.998365774,0.968498748
