source	target
YLL043W	C00637
YBL076C	C00073
YOR171C	C00319
YLR061W	C00064
YML115C	C00043
YBL105C	C04895
YDR019C	C00037
YFR049W	C00037
YDR023W	C00047
YML096W	C00064
YLR435W	C00064
YJR095W	C00149
YNR001C	C00689
YDR007W	C00022
YGR240C	C00073
YNL117W	C00042
YNL256W	C04895
YBR139W	C00163
YMR038C	C00022
YDL238C	C00294
YPL145C	C00019
YDL090C	C00197
YGL167C	C00051
YEL046C	C00109
YFL039C	C12144
YML004C	C00163
YAL012W	C00109
YPL131W	C00148
YAL012W	C00440
YPR191W	C00433
YER125W	C00105
YIL021W	C00637
YFR053C	C00546
YHR196W	C00262
YDL106C	C00064
YLR251W	C00116
YDR324C	C00073
YPR187W	C04895
YGR181W	C00158
YDL040C	C00074
YLR209C	C00106
YPR070W	C01243
YNL070W	C00158
YDR536W	C00042
YGR124W	C00033
YNL178W	C00074
YHR096C	C01454
YDR226W	C00074
YJL088W	C00077
YDL072C	C00085
YKR009C	C00725
YFR015C	C00031
YMR056C	C00158
YLR153C	C00279
YNL248C	C00022
YLR178C	C00051
YGL121C	C01103
YGR061C	C03090
YGL117W	C00033
YOL051W	C00022
YDR070C	C00041
YMR002W	C00417
YLR197W	C00262
YER042W	C00002
YBR139W	C00074
YOR347C	C00197
YDR127W	C00111
YER073W	C01353
YGR116W	C00029
YMR080C	C01353
YMR108W	C00074
YDR079C-A	C02631
YHR066W	C00105
YMR261C	C00089
YBR006W	C00122
YJL026W	C00279
YPL230W	C00184
YPR001W	C01353
YLR043C	C00111
YDR361C	C00064
YAL021C	C00135
YMR107W	C00127
YJL069C	C00105
YJR096W	C00051
YNR034W-A	C00127
YDR441C	C00122
YOR108W	C00047
YLL011W	C00262
YLR258W	C00117
YNR052C	C00019
YMR309C	C00078
YLL039C	C00123
YNL229C	C03564
YBR230C	C00033
YBR001C	C00183
YGR260W	C00117
YMR296C	C00319
YER056C-A	C00079
YGL248W	C00122
YBR020W	C00163
YEL063C	C01103
YHR104W	C00116
YGR218W	C00031
YDR516C	C00246
YJR137C	C00440
YKR049C	C00279
YDR207C	C00077
YDL055C	C00096
YJL010C	C00064
YPR086W	C00712
YDR341C	C00183
YHR071W	C03406
YLR345W	C00041
YBR011C	C00022
YBR288C	C00106
YCR005C	C00033
YFR053C	C00031
YNL002C	C00135
YHR096C	C00117
YKL091C	C00089
YAL030W	C00249
YOL097C	C00111
YML065W	C00705
YGR010W	C00117
YDR050C	C00141
YOR173W	C00111
YBR068C	C00141
YMR055C	C01243
YCR005C	C00049
YOR108W	C00073
YMR239C	C00135
YGR008C	C01454
YDR283C	C00008
YLR291C	C00064
YKL141W	C00042
YKL060C	C00111
YNL177C	C01353
YFR053C	C00684
YLR146C	C00117
YHR018C	C04002
YOR374W	C00246
YLR070C	C05382
YDR074W	C00041
YKL192C	C01353
YOL056W	C00074
YLR384C	C00106
YCL018W	C00022
YGL121C	C00295
YCR036W	C00111
YJR076C	C00043
YNL096C	C00079
YNL307C	C00117
YHR020W	C00062
YLR027C	C00149
YGR264C	C00037
YJL130C	C00122
YDR037W	C00064
YLR180W	C00440
YJR152W	C00149
YOL100W	C00354
YPL226W	C00669
YKL029C	C00074
YBR077C	C00077
YBR114W	C00078
YBL064C	C00127
YIR012W	C00135
YDL205C	C00019
YJL122W	C00105
YOL086C	C00246
YMR302C	C00489
YKR081C	C00135
YPL123C	C00163
YKL078W	C00105
YOR347C	C00122
YNL113W	C04895
YMR271C	C00042
YPL226W	C00106
YPL004C	C01530
YKL081W	C05382
YLR044C	C01353
YBL024W	C00064
YLR014C	C00042
YPR086W	C00022
YLR086W	C02123
YDL223C	C01454
YKL148C	C00417
YGR088W	C01454
YER110C	C00438
YKL195W	C00149
YMR296C	C00109
YKL103C	C00116
YMR318C	C00042
YGL026C	C00116
YPL211W	C00106
YMR217W	C04677
YDR001C	C00089
YPL043W	C00135
YPL206C	C01233
YJL049W	C00111
YPL160W	C00047
YBL045C	C01353
YDR513W	C00689
YDL080C	C00051
YER110C	C00183
YDL042C	C00111
YKL191W	C00074
YKL187C	C00033
YHR205W	C00116
YLR208W	C00147
YPR144C	C00141
YLR222C	C00299
YIL116W	C00047
YBR247C	C00064
YIL113W	C00689
YJL121C	C00279
YHR071W	C00049
YHL032C	C00033
YLR180W	C00123
YJR016C	C00047
YGL244W	C00022
YBR283C	C00093
YNL055C	C00689
YPL144W	C00022
YJR104C	C00019
YPL186C	C05382
YOR153W	C00019
YMR093W	C00106
YBR023C	C00156
YNL127W	C00022
YHR077C	C00049
YKL181W	C00064
YCL018W	C01801
YDR178W	C00062
YKL085W	C00689
YLR303W	C00059
YJL074C	C02123
YBR218C	C02123
YOR184W	C00147
YMR278W	C00031
YHR128W	C00105
YPL160W	C00077
YGL008C	C00319
YGL084C	C00116
YPL262W	C00042
YKL151C	C00111
YDL036C	C00106
YNL209W	C00418
YKL045W	C00081
YNL098C	C00059
YPL017C	C00433
YJR105W	C00262
YOR161C	C01454
YAL059W	C00262
YGR256W	C00279
YBR230C	C00684
YHR020W	C00019
YMR009W	C00183
YDR321W	C00025
YIR037W	C00111
YJR006W	C00074
YLR058C	C00037
YMR020W	C00041
YNL270C	C00062
YOR036W	C04895
YGR194C	C00279
YMR196W	C00031
YOL059W	C00546
YLR382C	C00183
YGR043C	C01454
YGR061C	C04677
YLR303W	C00669
YAL012W	C00049
YDR293C	C00116
YOR123C	C00637
YDL194W	C00031
YDR234W	C00418
YCR087C-A	C00262
YDL066W	C00158
YMR290C	C00019
YGR088W	C00037
YLR212C	C05382
YER131W	C00064
YNL308C	C00064
YJR078W	C00078
YOR309C	C00064
YMR217W	C00062
YOR177C	C00123
YAL054C	C00122
YMR116C	C00064
YKL181W	C01103
YNL151C	C04895
YCR005C	C00022
YHR018C	C00624
YNL315C	C00322
YJR137C	C00008
YOL126C	C03406
YDL134C	C00064
YHR087W	C00022
YGL184C	C00042
YGR208W	C00022
YIL083C	C00022
YCL059C	C00106
YOL081W	C00019
YNL112W	C00106
YGR103W	C00262
YLL058W	C00042
YIR037W	C00669
YGL059W	C00019
YDL072C	C00051
YDL215C	C00042
YBL030C	C00042
YKL126W	C00354
YNL207W	C00689
YOR224C	C04895
YGR159C	C00135
YLL039C	C00262
YPL256C	C00096
YLL041C	C02123
YJR077C	C00158
YJR105W	C00294
YDL171C	C00669
YLL008W	C00262
YNL134C	C00705
YMR250W	C00117
YML080W	C00135
YGR209C	C00184
YDL204W	C00116
YKR039W	C02123
YJL088W	C00122
YBR126C	C00117
YLR216C	C00064
YOR361C	C00079
YBL030C	C00197
YDR005C	C00106
YPR110C	C00019
YDR364C	C00637
YOL086C	C01454
YDR334W	C12144
YBR247C	C00294
YBR127C	C00319
YNL141W	C00135
YHR087W	C00127
YHR174W	C00637
YPL211W	C00135
YJL200C	C00418
YMR307W	C05382
YBR139W	C00089
YKR076W	C00279
YDL080C	C04148
YNL115C	C00041
YOL126C	C00149
YMR169C	C00033
YEL063C	C00062
YPL012W	C00299
YNL262W	C00111
YPL222W	C05382
YKL035W	C00029
YIL105C	C00354
YDR408C	C00037
YGR103W	C00019
YNL030W	C00449
YGR194C	C00546
YML070W	C00111
YKL128C	C00089
YMR169C	C00042
YGL123W	C00418
YDR121W	C00081
YKR038C	C01102
YML026C	C00079
YBR017C	C15808
YGL202W	C00022
YJR006W	C00081
YKL060C	C00042
YOL058W	C00637
YDR037W	C00148
YLR438W	C03564
YDR510W	C00047
YHR087W	C00111
YDR408C	C00049
YOR173W	C00546
YHL030W	C00319
YDL174C	C02631
YHR020W	C00106
YHL030W	C01530
YJL050W	C00073
YML022W	C04677
YPL154C	C01103
YDR207C	C00062
YGL063W	C00106
YLR205C	C00127
YGR072W	C00438
YDL131W	C01353
YHL021C	C00117
YCR012W	C00031
YBL024W	C00135
YLR359W	C03406
YLR420W	C00337
YNL047C	C01530
YPL012W	C00073
YPR110C	C00106
YPL111W	C00624
YFL030W	C00042
YLR103C	C00705
YDR001C	C00546
YDL131W	C00047
YKL093W	C00122
YPL004C	C00546
YLR070C	C00122
YGR130C	C00354
YLR251W	C00117
YJR148W	C02123
YER015W	C00033
YKR095W-A	C01102
YBR052C	C00689
YLR221C	C00262
YOL097C	C00062
YBR169C	C00041
YGR280C	C00106
YIL098C	C00322
YNL288W	C00073
YOR243C	C00078
YML007W	C00051
YIL078W	C00183
YBR196C	C00074
YHR138C	C00041
YGL008C	C01530
YDR143C	C03564
YBR214W	C00163
YOR168W	C00047
YHR019C	C00123
YNL175C	C00262
YDR070C	C00116
YER024W	C00042
YGL037C	C00041
YOR184W	C01102
YBR088C	C00074
YKR060W	C00294
YMR060C	C00022
YER073W	C02631
YBR195C	C00170
YFR033C	C00184
YJR154W	C00019
YNL121C	C00184
YGR043C	C00022
YGL202W	C00637
YNL052W	C00022
YGL125W	C00037
YBR089C-A	C00705
YNL192W	C00043
YOL126C	C01353
YLR258W	C00116
YLR155C	C00438
YMR309C	C00079
YOL139C	C00008
YIL160C	C00042
YJL071W	C00624
YML035C	C00049
YHL011C	C00294
YER086W	C00319
YMR271C	C00064
YCR026C	C00059
YLR441C	C00074
YBR244W	C00669
YOR310C	C00262
YKL116C	C00064
YDR120C	C00064
YER005W	C04734
YLR157C	C00033
YMR309C	C00262
YGR124W	C00637
YLR100W	C15808
YPR041W	C00135
YKR065C	C00022
YJR124C	C00064
YGR192C	C00197
YMR174C	C00051
YDR072C	C01530
YGR082W	C00022
YNL316C	C00022
YMR013C	C00096
YBL049W	C00111
YPR187W	C00074
YNL110C	C00019
YKL215C	C00073
YOR360C	C00689
YPL012W	C00135
YKR099W	C00049
YKL104C	C00037
YOL065C	C01243
YOL080C	C00135
YPR058W	C00022
YBR126C	C00319
YBR079C	C00064
YAL062W	C00109
YER148W	C05382
YIR031C	C00022
YLR359W	C04734
YGR019W	C00117
YOR136W	C00637
YCL040W	C00163
YER177W	C00089
YGR262C	C00051
YJR016C	C00418
YHR007C	C00019
YLR017W	C00170
YGR019W	C00163
YDL171C	C00078
YOR061W	C12144
YGR245C	C00106
YER095W	C00064
YJR103W	C01353
YNL323W	C00019
YOR374W	C00051
YER069W	C00064
YJL066C	C00689
YFL001W	C00106
YLR259C	C00417
YER178W	C00022
YKL141W	C00149
YDR408C	C03090
YKL144C	C00074
YPL090C	C03564
YPR035W	C00689
YBR170C	C00246
YPL090C	C01877
YAL010C	C00158
YLR197W	C00073
YKL191W	C00002
YLR044C	C00197
YMR169C	C00117
YFL039C	C00022
YDR513W	C00008
YOR168W	C00062
YDL014W	C00418
YOL061W	C00279
YPL018W	C00624
YPR156C	C00127
YBL105C	C00043
YOR272W	C00073
YLR180W	C00074
YNL104C	C00033
YER103W	C00689
YGL184C	C00440
YMR278W	C00111
YKR081C	C00262
YMR174C	C01103
YBR214W	C00121
YGL181W	C00689
YOR347C	C02631
YBR001C	C00689
YOL143C	C00295
YNL022C	C00299
YCR010C	C00122
YML004C	C00184
YPL247C	C00689
YJL148W	C04895
YMR318C	C00041
YHR137W	C00049
YNR053C	C00135
YKL130C	C00109
YMR250W	C00042
YER040W	C00077
YKL069W	C00116
YGR260W	C00294
YPR112C	C00294
YPR160W	C00022
YNL241C	C05382
YNL134C	C00163
YDL246C	C00163
YCL009C	C00109
YBR149W	C00163
YJR121W	C00022
YIL038C	C00712
YMR250W	C00025
YDR035W	C00022
YFL038C	C00156
YNL229C	C00669
YPR191W	C00184
YDL222C	C00117
YMR174C	C00111
YGR094W	C00183
YBR218C	C00122
YHR208W	C01801
YER054C	C01454
YNL178W	C00418
YLR249W	C00047
YHR169W	C00135
YKL172W	C00262
YDR178W	C00433
YOR289W	C00295
YOR128C	C00262
YDR395W	C00064
YGL071W	C00127
YOR220W	C00089
YOL052C	C00170
YGR128C	C00106
YKR026C	C00105
YBR196C	C00246
YNR031C	C00093
YDR232W	C00022
YHR052W	C00073
YDR148C	C00433
YLL048C	C00141
YNL031C	C01530
YML100W	C12144
YCR005C	C04677
YMR250W	C00093
YMR285C	C00111
YHR008C	C00158
YNL127W	C00279
YIR012W	C00019
YCL040W	C00093
YJL097W	C01530
YER090W	C00073
YIL116W	C00637
YPR010C	C00141
YFR015C	C00089
YDR399W	C03090
YHR019C	C00037
YNL151C	C00064
YHR128W	C00106
YGR029W	C00106
YHR063C	C00141
YJR072C	C00122
YNR034W-A	C00184
YGL062W	C00064
YDR009W	C00117
YJL217W	C00022
YBR221C	C05382
YLR354C	C00117
YLR451W	C02631
YGR159C	C00262
YNL262W	C04895
YKL035W	C00093
YPR074C	C00440
YNL149C	C00096
YKL004W	C00096
YLR186W	C00073
YNL130C	C00085
YBR189W	C00279
YLR448W	C00064
YER053C	C00116
YPR062W	C00299
YLR251W	C00051
YER020W	C01243
YHR030C	C00085
YPR140W	C00022
YMR323W	C00197
YER178W	C01530
YDR226W	C04677
YBL079W	C01530
YOL078W	C00354
YGR214W	C00079
YKR097W	C00022
YBL076C	C00123
YOR260W	C00246
YHR096C	C00149
YGL062W	C00141
YMR169C	C00051
YLR164W	C00042
YGR088W	C00117
YPL126W	C00262
YBL039C	C00106
YPL230W	C00041
YOL005C	C00074
YFR053C	C05382
YNR002C	C00033
YKL215C	C00033
YIL078W	C00079
YHR018C	C00047
YOR151C	C00074
YGL247W	C01530
YJL101C	C00073
YOR117W	C00064
YOR128C	C01103
YDR213W	C00156
YOL086C	C00637
YGR070W	C00689
YKL126W	C00074
YLL034C	C00064
YJR148W	C00637
YAL021C	C00019
YPL201C	C00042
YMR217W	C00122
YGL184C	C00002
YIR031C	C00141
YPL063W	C00022
YGR008C	C00689
YBR248C	C04666
YLR178C	C00111
YBR256C	C00077
YGR136W	C00062
YOR079C	C00158
YBR248C	C00064
YDL171C	C00022
YBL030C	C00074
YGR128C	C00183
YER091C	C00079
YDR256C	C00279
YOL077C	C00294
YDL204W	C00117
YHR051W	C00022
YJR016C	C02631
YDL110C	C00022
YPL028W	C00712
YBR126C	C00116
YAL048C	C00712
YDL010W	C00051
YMR074C	C01103
YMR300C	C01353
YCR087C-A	C00141
YKL130C	C00116
YDR007W	C00078
YGR029W	C00022
YOR116C	C00081
YBR068C	C02123
YJL101C	C00127
YBL039C	C00064
YGR061C	C00064
YPL273W	C00019
YNL220W	C00025
YFR017C	C00089
YHR088W	C00262
YBR001C	C00141
YML054C	C00417
YDR346C	C12144
YMR127C	C01233
YNL055C	C00197
YMR250W	C00074
YER131W	C00079
YNL229C	C00148
YGL234W	C03090
YLR305C	C00093
YKR067W	C00116
YOR184W	C00122
YFR025C	C00135
YMR175W	C00279
YOL144W	C00294
YJR016C	C00135
YDR040C	C00689
YEL055C	C00262
YCL030C	C00078
YGL063W	C00105
YMR323W	C00033
YGR128C	C00078
YKR097W	C00122
YHL021C	C00116
YKR025W	C00705
YBR249C	C00279
YOR393W	C05382
YGL111W	C00064
YFR034C	C00122
YJL161W	C00041
YPR035W	C00051
YAL061W	C01454
YLR080W	C00295
YDL236W	C00337
YGL202W	C00049
YMR207C	C00712
YBL099W	C00122
YDR035W	C00064
YBL098W	C00106
YKR069W	C00073
YER174C	C00051
YDL022W	C00033
YLR401C	C04677
YOR340C	C00705
YOL058W	C00449
YLR205C	C00669
YGR103W	C00078
YGR034W	C00064
YOR361C	C00037
YKL182W	C00246
YKR034W	C00149
YDL014W	C00438
YDR028C	C00689
YOR173W	C00022
YOR302W	C01353
YMR090W	C00089
YBR169C	C00163
YBR069C	C00246
YOL126C	C00417
YJR096W	C05382
YBR084W	C00294
YMR107W	C00111
YFR015C	C00037
YLR258W	C00074
YKL069W	C00705
YDR399W	C04677
YNL123W	C00712
YML056C	C00294
YGL135W	C00096
YOL006C	C00127
YDR171W	C00417
YGL202W	C00279
YHR152W	C00123
YAL062W	C00051
YNL160W	C00089
YLR028C	C00122
YER091C	C00022
YNL277W	C00008
YOL058W	C00025
YOL005C	C00705
YDR127W	C00073
YJR105W	C00117
YJL069C	C00033
YLR134W	C00042
YDR050C	C00246
YER053C	C00022
YNL220W	C00033
YER091C	C00109
YBR050C	C00149
YLR048W	C00064
YNR034W-A	C00051
YNL068C	C00043
YEL047C	C00158
YIL136W	C00022
YML100W	C00074
YKR069W	C00022
YMR217W	C00135
YNL079C	C00111
YMR009W	C00079
YML106W	C01103
YLR304C	C00122
YER083C	C00033
YDL015C	C01530
YNL175C	C00299
YDR398W	C00262
YBR070C	C00096
YMR205C	C00117
YKL091C	C00546
YGL253W	C05382
YGR204W	C00440
YJL101C	C00059
YIL091C	C00262
YBL039C	C00148
YNL200C	C00689
YKL104C	C00019
YNR012W	C00117
YOR341W	C00022
YJL134W	C12144
YKR097W	C00149
YBL039C	C00081
YNL115C	C00089
YKL191W	C00705
YPL273W	C00440
YJL190C	C00074
YDR465C	C00262
YDL182W	C00141
YER086W	C00111
YLR259C	C00184
YOR243C	C00294
YGR067C	C00149
YOR116C	C00064
YOL105C	C00116
YPL038W	C00002
YMR272C	C12144
YNL207W	C00064
YNL104C	C02631
YNL045W	C05382
YPR145W	C00637
YNR031C	C12144
YER067W	C00031
YLR357W	C01243
YLL022C	C01353
YGL062W	C01353
YMR307W	C00669
YGR019W	C00116
YLR044C	C00033
YBR214W	C00546
YDL208W	C00019
YLR178C	C00546
YOR299W	C00043
YDR242W	C00033
YDL167C	C00135
YGL090W	C00093
YMR290C	C00262
YBL049W	C05382
YNL277W	C00073
YHR195W	C01530
YMR167W	C00049
YMR217W	C03090
YGR087C	C00033
YIL066C	C00002
YPR035W	C03090
YPR035W	C00062
YGR012W	C00059
YGL105W	C00079
YNL248C	C00294
YLR110C	C00279
YKL049C	C00449
YMR096W	C04002
YNL251C	C00049
YJL130C	C00025
YDR178W	C00122
YAL054C	C00042
YOL045W	C00064
YPL038W	C00059
YKL182W	C00637
YER065C	C00158
YOL052C-A	C00689
YMR169C	C00116
YOR100C	C00022
YNL195C	C05382
YOR340C	C00135
YMR175W	C05382
YDR242W	C00637
YGR033C	C00022
YBL039C	C00105
YNL274C	C01454
YAL038W	C00149
YFL030W	C00147
YMR291W	C02631
YKL211C	C00064
YDL150W	C04895
YLR262C-A	C00122
YOR374W	C00049
YBL022C	C00073
YLR027C	C00637
YHR169W	C00105
YKL021C	C00106
YMR310C	C00294
YGL008C	C00279
YNL200C	C00116
YGL127C	C00105
YDR400W	C00294
YPL247C	C00117
YPL249C	C00188
YMR310C	C00105
YBR221C	C00022
YLL039C	C00438
YGR123C	C00064
YGL187C	C00184
YKR094C	C00074
YMR146C	C00079
YBL105C	C00354
YLR027C	C04895
YLR432W	C01353
YNL308C	C00105
YJL208C	C00262
YGR240C	C00031
YNL055C	C00022
YOR328W	C00043
YKL104C	C00064
YLR174W	C00322
YML007W	C00127
YOR206W	C00073
YER061C	C01353
YLR175W	C00064
YFR015C	C03090
YOR130C	C00022
YBR139W	C00121
YPR035W	C00669
YAL062W	C00149
YKR025W	C00064
YCR005C	C00184
YHR208W	C00637
YNL037C	C00022
YGR185C	C00148
YGR162W	C00073
YGL048C	C01102
YGL078C	C00262
YKL056C	C00279
YCR012W	C00141
YLR178C	C12144
YGR128C	C00105
YKR026C	C00106
YNL220W	C00037
YCL030C	C00111
YCR072C	C00299
YDL005C	C00637
YKL151C	C00689
YLR359W	C01530
YKL150W	C00546
YJL122W	C00135
YPL028W	C00149
YNL103W	C00002
YPR006C	C00417
YEL046C	C01005
YOR375C	C00116
YCL009C	C00184
YHL032C	C00116
YOL083W	C00279
YAL035W	C00064
YMR300C	C03090
YLR174W	C00074
YKL066W	C00705
YBR249C	C00418
YGL184C	C00109
YDR009W	C00116
YDR388W	C00043
YMR186W	C00637
YGR171C	C00109
YLR354C	C00197
YOL080C	C00019
YOR142W	C00122
YGR088W	C00122
YGR087C	C00123
YCL040W	C00089
YBR169C	C00117
YPL028W	C01353
YML080W	C00294
YKL120W	C02631
YER026C	C01005
YAL059W	C00294
YER069W	C01353
YER006W	C00299
YIL078W	C00037
YPR175W	C00081
YDR253C	C00008
YLR299W	C00051
YFR055W	C00109
YNL182C	C00019
YOR375C	C00637
YLR002C	C00294
YPR102C	C00079
YHR066W	C00262
YDR513W	C00705
YNL127W	C00637
YOR361C	C00105
YNL236W	C00141
YBR249C	C00078
YPR145W	C00064
YJL198W	C00262
YML042W	C00042
YHR183W	C00078
YFR030W	C00059
YBR159W	C01530
YJR025C	C00078
YOL083W	C05382
YOR168W	C00037
YEL047C	C00041
YIR027C	C00077
YGR088W	C00116
YKR069W	C00059
YLR157C	C00049
YML042W	C00033
YCL059C	C00064
YLR110C	C00637
YNL194C	C00279
YKL106W	C00637
YIL075C	C00073
YDR258C	C00117
YER110C	C00148
YGR248W	C00689
YAL007C	C00074
YIL078W	C00078
YBR271W	C00262
YMR217W	C00037
YLR075W	C00073
YKL142W	C00111
YDR258C	C00546
YDR502C	C00019
YBR053C	C00163
YGL062W	C00074
YLL029W	C00033
YGL009C	C00417
YLR134W	C00141
YMR250W	C00546
YGL224C	C00294
YGL245W	C00037
YLR274W	C00705
YBR114W	C00022
YGR072W	C01353
YBL098W	C00262
YLR146C	C00170
YPL131W	C00489
YOL040C	C00064
YML054C	C00184
YHR104W	C00042
YOL126C	C00074
YBR155W	C00106
YMR298W	C12144
YCL069W	C00135
YGR128C	C00135
YLR043C	C00002
YLR070C	C00111
YMR250W	C00111
YGR010W	C00106
YOR289W	C00116
YGL099W	C00064
YER042W	C00127
YBL015W	C00122
YFR021W	C00637
YER040W	C00062
YKL130C	C00111
YDR272W	C00051
YBR093C	C00022
YGL187C	C00022
YNL248C	C00073
YDR098C	C00127
YNL151C	C00294
YLR359W	C00022
YER086W	C00047
YOR079C	C00002
YGR194C	C00064
YJL089W	C00122
YGL171W	C00294
YLR359W	C00122
YLR299W	C00064
YKL106W	C00074
YAL012W	C03090
YML106W	C00064
YPL111W	C00122
YIL136W	C00033
YJL033W	C00019
YBR221C	C01353
YGL006W	C00163
YBR169C	C00089
YOL086C	C00197
YHR087W	C00117
YJL194W	C00705
YMR108W	C02123
YBR283C	C01102
YNL026W	C00022
YFL039C	C00141
YLR262C-A	C00337
YDL171C	C00051
YLR260W	C00319
YAL012W	C00669
YIL125W	C00122
YER125W	C00064
YHL003C	C00319
YHR169W	C00262
YHR174W	C05382
YER175C	C00062
YLR284C	C00033
YML082W	C00440
YER179W	C01353
YBR126C	C01454
YGR264C	C00064
YOR004W	C00135
YBR127C	C00669
YER095W	C00944
YNL238W	C00037
YKR049C	C00037
YKL024C	C00081
YDR171W	C00184
YPL247C	C01454
YDL014W	C00064
YER025W	C00079
YMR301C	C02123
YBR139W	C00684
YOL097C	C00064
YPL262W	C01353
YPL061W	C00546
YLR270W	C00051
YLR354C	C05382
YPR165W	C00184
YPL223C	C00111
YOL052C	C00073
YOL119C	C04002
YMR110C	C00121
YLR355C	C00418
YMR303C	C00637
YMR296C	C01005
YPR140W	C00158
YKR080W	C00064
YCR009C	C12144
YMR186W	C00074
YDR226W	C00081
YHR013C	C00074
YNL037C	C00122
YLR251W	C00127
YOL084W	C00089
YLR208W	C01102
YHR087W	C12144
YPL070W	C00299
YNL071W	C01530
YOR340C	C00074
YOL010W	C00135
YKL060C	C00197
YOL077C	C00117
YIR028W	C01353
YKR056W	C00019
YDL171C	C02123
YEL009C	C04677
YJL052W	C00122
YML054C	C00489
YLL062C	C00019
YHR005C	C00156
YER065C	C00637
YPL012W	C00705
YGR240C	C00197
YLR153C	C01530
YBR249C	C01801
YMR009W	C00078
YDR165W	C00105
YPL043W	C00105
YGL063W	C00262
YOR173W	C01454
YML058W	C00705
YIL133C	C00064
YEL070W	C00031
YGR081C	C00105
YLR058C	C00319
YKR043C	C00078
YNL104C	C01530
YOL092W	C00141
YBR280C	C00294
YCR105W	C00093
YOL061W	C03090
YLR165C	C00105
YDR240C	C00135
YBR018C	C00546
YHR025W	C00022
YGL009C	C00637
YHR025W	C00073
YDR510W	C00096
YKR080W	C00440
YHR116W	C00042
YPL042C	C00637
YGL037C	C00117
YGR267C	C00074
YLR401C	C00064
YBR208C	C01353
YJR049C	C00122
YOR108W	C00074
YHR025W	C00042
YDL112W	C00105
YBR208C	C00077
YBR170C	C00141
YLR174W	C00725
YJR024C	C00117
YER099C	C03090
YPL211W	C00105
YOR243C	C00019
YHR104W	C00093
YGR171C	C00440
YAL061W	C00111
YLL050C	C00111
YLR048W	C00148
YDR364C	C00197
YBR002C	C00096
YMR304W	C00064
YOR090C	C00037
YKL152C	C00111
YMR285C	C01530
YOR272W	C00294
YLL018C	C00062
YHR128W	C00262
YGL202W	C00074
YBR193C	C00031
YLR312C	C00033
YHR087W	C00279
YBR196C	C00141
YBR126C	C00163
YDL052C	C12144
YBR279W	C00705
YDL168W	C00041
YOR303W	C00438
YKR038C	C00105
YGR244C	C00033
YCL050C	C00106
YBL015W	C00322
YNL015W	C00064
YJL069C	C00106
YDL022W	C00546
YDR224C	C00135
YIL107C	C05382
YGR171C	C02123
YBR271W	C00106
YOR233W	C00051
YHR046C	C01243
YML080W	C00262
YDR399W	C00106
YNL236W	C00135
YDL138W	C00031
YFL039C	C01530
YJR130C	C00440
YLR354C	C00074
YJR145C	C00064
YLR194C	C00043
YPR074C	C00074
YOR151C	C00705
YDR523C	C00022
YLR359W	C00064
YDL204W	C01454
YOR210W	C00081
YBR249C	C00022
YPL231W	C00354
YPL231W	C01353
YMR272C	C00712
YKR026C	C00078
YNL200C	C00117
YML120C	C00122
YLR432W	C00141
YHR174W	C00022
YPR034W	C00037
YBR121C	C00079
YPL059W	C00669
YOR095C	C05382
YOR236W	C00022
YIL123W	C00956
YKL091C	C12144
YHL003C	C01530
YGR204W	C04677
YIL021W	C04895
YJR070C	C00135
YMR229C	C00294
YML121W	C00183
YPL183C	C00294
YMR146C	C00078
YDL022W	C00637
YLR196W	C00106
YIL136W	C05382
YIL101C	C00111
YGL047W	C00096
YOR202W	C04666
YMR096W	C02123
YNL281W	C00116
YGL078C	C00294
YPL273W	C00047
YKR099W	C04677
YMR250W	C00127
YKL106W	C00049
YNR012W	C00064
Q0130	C00184
YML080W	C00019
YGR218W	C00019
YDR062W	C01005
YJL130C	C01103
YDR385W	C00637
YGR267C	C00081
YOR232W	C00184
YLL039C	C01530
YDR224C	C00022
YIL103W	C00279
YDL204W	C00689
YHR037W	C00077
YLR092W	C00022
YPR021C	C00049
YLR153C	C00041
YGR094W	C00062
YJL208C	C00294
YNL126W	C05382
YER079W	C00689
YMR093W	C00105
YBR118W	C00002
YKL093W	C00033
YDR428C	C00149
YFL022C	C00079
YEL047C	C00163
YNL015W	C00051
YBR004C	C00096
YML106W	C00337
YMR301C	C00669
YKL085W	C01353
YLR158C	C00025
YJR070C	C00117
YLR276C	C00135
YLR008C	C00158
YJR130C	C00042
YNL030W	C00037
YKL151C	C00279
YLL039C	C00073
YAL054C	C01454
YIL074C	C01005
YJL200C	C00956
YOR155C	C00106
YJR130C	C00073
YDL036C	C00105
YDR178W	C00033
YKR043C	C00111
YBL039C	C00299
YGL117W	C00049
YGR192C	C00073
YER026C	C00319
YMR291W	C02123
YMR217W	C00123
YIL148W	C00111
YDR231C	C00043
YKL120W	C02123
YBR126C	C00041
YDL047W	C00064
YGL184C	C00064
YJL052W	C01801
YEL009C	C00002
YDL198C	C03406
YNL236W	C00246
YDL090C	C00089
YMR169C	C00295
YHR104W	C00109
YBR037C	C00033
YOL078W	C00008
YOR014W	C00669
YGL044C	C00197
YNL055C	C00158
YOR142W-A	C00041
Q0045	C00295
YAR075W	C00064
YLL061W	C00019
YOR361C	C00106
YDL078C	C00049
YLR008C	C00184
YLR109W	C00705
YMR169C	C00246
YMR088C	C00062
YML120C	C00022
YGL018C	C00158
YNR034W-A	C00022
YOL013C	C00135
YMR290C	C00294
YCR011C	C00669
YCL030C	C03090
