kinase	metabolite	correlation	pvalue	metabolite_name	kinase_name	metabolite_count	kinase_count	pvalue_log	correlation_abs	class_phosphogrid	class_string	euclidean	linear_kernel	linear_kernel_abs
YLR226W	146.0458908	-0.20628968302999187	0.08664848059607397	C00025	BUR2	115	73	1.0622390483514066	0.20628968302999187	0	0	6.058822029270021	-1.747680507652169	1.747680507652169
YNL161W	354.1546992	-0.18694555041857566	0.08668092219621044	C01137	CBK1	115	90	1.0620764768792739	0.18694555041857566	0	0	8.21547058171894	-2.753402491461697	2.753402491461697
YIL095W	503.1649265	-0.16960118921764758	0.08676984756249759	C00492	PRK1	115	110	1.0616311655172417	0.16960118921764758	0	0	7.539300485802541	-1.0122619928800654	1.0122619928800654
YJL187C	357.1351438	-0.2582052021115987	0.08679970647237434	C10682	SWE1	115	50	1.0614817434599557	0.2582052021115987	0	0	6.55481646687756	-2.6775390464441613	2.6775390464441613
YGL019W	157.0258367	-0.16241189438603085	0.08709911234274964	C00337	CKB1	115	120	1.0599862710154142	0.16241189438603085	0	0	8.978831238300547	-5.427785408132897	5.427785408132897
YNL161W	231.0994018	0.18667765828947516	0.08714153491236161	C03415	CBK1	115	90	1.0597747946630829	0.18667765828947516	0	0	6.699222808077446	4.055287124054893	4.055287124054893
YBR276C	393.0579378	-0.16234268277054262	0.08723562994031761	C12369	PPS1	115	121	1.0593060984846971	0.16234268277054262	0	0	16.887432000199063	-15.1481811548732	15.1481811548732
YPL141C	198.0169659	-0.18334711180832816	0.0872874571643768	C01102	FRK1	115	88	1.059048158077427	0.18334711180832816	0	0	8.096795100075076	-3.221360313721339	3.221360313721339
YGL059W	298.2728617	0.16766792157091753	0.08733174229538979	C00319	PKP2	115	114	1.0588278754452634	0.16766792157091753	0	0	11.914474474424438	6.926028949621655	6.926028949621655
YLL010C	115.0048978	0.1922025017124765	0.08763270769401933	C00122	PSR1	115	85	1.0573337691763083	0.1922025017124765	0	0	9.740970041135359	3.3297399384864224	3.3297399384864224
YBR125C	298.2728617	-0.2152054742915339	0.08767619801779236	C00319	PTC4	115	68	1.0571182911554788	0.2152054742915339	0	0	6.478878798756496	-2.31455851381564	2.31455851381564
YBR136W	316.2869482	-0.16356989251917387	0.08773694741881075	C12144	MEC1	115	117	1.0568174798265408	0.16356989251917387	0	0	11.645695414871652	-0.2312746656062151	0.2312746656062151
YPL141C	145.0610973	-0.18306839102494193	0.08777762655672279	C00064	FRK1	115	88	1.0566161663396894	0.18306839102494193	0	0	8.699053334283187	-7.4302561016572755	7.4302561016572755
YKL166C	335.0730441	0.21174466171341977	0.08786550473811154	C10434	TPK3	115	72	1.056181591845828	0.21174466171341977	0	0	9.657370566564943	10.446000044610836	10.446000044610836
YMR001C	527.0500269	0.16425556945699113	0.0878740168334148	C11930	CDC5	115	114	1.056139520990172	0.16425556945699113	0	0	8.072172111459823	6.7864312383479755	6.7864312383479755
YNL289W	837.1561857	0.16129006148839134	0.0878840186530478	C02335	PCL1	115	120	1.056090092409928	0.16129006148839134	0	0	13.921998807310304	25.017250189694312	25.017250189694312
YDL047W	869.5533433	-0.15980316951255313	0.08801578786048653	C05797	SIT4	115	124	1.0554394191486622	0.15980316951255313	0	0	12.142660463755215	-4.895195616144046	4.895195616144046
YBR160W	604.0660547	0.1597717655439059	0.08807904403946172	C00096	CDC28	115	124	1.0551274075994255	0.1597717655439059	0	0	11.71517322159884	4.850576262190212	4.850576262190212
YMR001C	298.2728617	0.16413394334266485	0.08811252732414931	C00319	CDC5	115	114	1.0549623417470884	0.16413394334266485	0	0	7.552891697261537	2.7243456479982133	2.7243456479982133
YOL100W	604.0660547	-0.21312590045427302	0.08827264212586641	C00096	PKH2	115	69	1.0541738741659012	0.21312590045427302	0	0	9.598688199865531	-3.6562454411675223	3.6562454411675223
YOL045W	664.1163382	0.15961330918721242	0.08839877031785992	C00004	PSK2	115	124	1.0535537762525644	0.15961330918721242	0	0	10.470141555737758	11.762728168249021	11.762728168249021
YPR161C	481.9808158	-0.20511551579269544	0.0884964772292185	C00063	SGV1	115	73	1.053074016876883	0.20511551579269544	0	0	5.528762033631942	1.1914744134816395	1.1914744134816395
YJR059W	231.0994018	-0.1904032958181293	0.08864128326931058	C03415	PTK2	115	87	1.0523639652426062	0.1904032958181293	0	0	9.785045271128581	-6.42554542047126	6.42554542047126
YGL134W	823.3965895	-0.16460612941616212	0.08868701884644492	C07204	PCL10	115	116	1.052139943369284	0.16460612941616212	0	0	10.206040787325648	0.9856638045742324	0.9856638045742324
YIL095W	341.1088246	-0.16859119596667038	0.08869159805886212	C00089	PRK1	115	110	1.052117519846997	0.16859119596667038	0	0	12.447688373258702	-2.6108576073964125	2.6108576073964125
YFL033C	157.0590901	-0.1694062861621288	0.08872546466008129	C16432	RIM15	115	109	1.0519517175506052	0.1694062861621288	0	0	11.768224944217009	-7.822793714097845	7.822793714097845
YGR203W	354.1546992	-0.19151912408688765	0.08878696407518137	C01137	YCH1	115	86	1.0516507937462591	0.19151912408688765	0	0	11.250146631278406	-3.0946640418979694	3.0946640418979694
YMR001C	190.0534004	-0.16372189848997523	0.08892437997411626	C05635	CDC5	115	114	1.0509791542530473	0.16372189848997523	0	0	9.514793963334613	-7.240673000138743	7.240673000138743
YDR247W	354.1546992	0.6373583254218235	0.08915110164153225	C01137	VHS1	115	8	1.0498732858718856	0.6373583254218235	0	0	2.723259409311793	3.580930539375797	3.580930539375797
YOR231W	298.2728617	0.1634974057293454	0.08936919245734234	C00319	MKK1	115	116	1.0488121663453056	0.1634974057293454	0	0	11.516700231553335	6.102408927468746	6.102408927468746
YER089C	295.2293867	0.6850789113715479	0.08942579954746643	C14825	PTC2	115	7	1.0485371681764726	0.6850789113715479	0	0	1.9895691112086293	0.6879046765364526	0.6879046765364526
YCR079W	316.2869482	-0.19487229084319244	0.08944135761069431	C12144	PTC6	115	80	1.048461617347205	0.19487229084319244	0	0	13.846028350164206	-5.9092629044527385	5.9092629044527385
YBR276C	322.0457397	0.16117483452553352	0.08956495315381752	C00055	PPS1	115	121	1.0478618969164928	0.16117483452553352	0	0	14.657838400239534	8.884435083515108	8.884435083515108
YJL164C	527.0500269	-0.1698052536668617	0.08957721132355248	C11930	TPK1	115	108	1.0478024619364814	0.1698052536668617	0	0	10.343622845451309	-5.4919052851988575	5.4919052851988575
YKL126W	335.0730441	0.16181252938016097	0.08975280185762854	C10434	YPK1	115	120	1.0469519849522757	0.16181252938016097	0	0	13.35384554807265	10.58109289855201	10.58109289855201
YOL045W	367.0206593	-0.15890245548869497	0.08984447450789163	C01103	PSK2	115	124	1.0465086271195283	0.15890245548869497	0	0	12.905223461874115	-8.394170085152332	8.394170085152332
YDR247W	127.0510671	0.6362696884369226	0.08987244370309241	C00906	VHS1	115	8	1.0463734493370695	0.6362696884369226	0	0	2.8962977810682893	2.473312682620193	2.473312682620193
YOR119C	155.0101434	-0.19332842580386372	0.08990410769615469	C00295	RIO1	115	85	1.0462204650073876	0.19332842580386372	0	0	11.016674210338174	-9.800977337192881	9.800977337192881
YPR119W	498.2233404	0.15887310834419768	0.08990456073037102	C07031	CLB2	115	124	1.0462182765671753	0.15887310834419768	0	0	13.868570988427999	3.4549295912061826	3.4549295912061826
YNL307C	354.1546992	0.158851126154528	0.08994958862611184	C01137	MCK1	115	124	1.0460008185087373	0.158851126154528	0	0	16.537734471283084	5.999039330827204	5.999039330827204
YJR066W	191.0198702	0.2788893925600111	0.08996396518600588	C00158	TOR1	115	39	1.0459314111682483	0.2788893925600111	0	0	4.725311994593432	3.267299696394296	3.267299696394296
YDL188C	160.0617878	-0.16709948129007704	0.0899932056794834	C00956	PPH22	115	113	1.0457902777528238	0.16709948129007704	0	0	17.283417655595215	-16.896302255087278	16.896302255087278
YGR262C	823.3965895	-0.18501348940428677	0.09004649767217267	C07204	BUD32	115	91	1.0455331742517664	0.18501348940428677	0	0	10.488422244264147	-3.822434639400458	3.822434639400458
YPR119W	189.0733615	-0.1587911968753028	0.09007243758828667	C04546	CLB2	115	124	1.045408083988592	0.1587911968753028	0	0	14.227913121719547	-10.05526924898401	10.05526924898401
YPL031C	323.0288599	-0.15868011390528208	0.09030049876410078	C00105	PHO85	115	124	1.0443098509057795	0.15868011390528208	0	0	11.969905350284886	-4.46792288551354	4.46792288551354
YMR139W	157.0590901	0.5960248764621142	0.09030115943542275	C16432	RIM11	115	9	1.044306673460873	0.5960248764621142	0	0	2.4849680638317286	0.8910829863265853	0.8910829863265853
YHR030C	115.0389749	-0.1614465760005001	0.09049075160683348	C00141	SLT2	115	120	1.0433958045667466	0.1614465760005001	0	0	10.303621106738573	-3.1246685699558987	3.1246685699558987
YFL033C	307.2657147	-0.1684793625264406	0.09051065954964053	C09183	RIM15	115	109	1.0433002703972971	0.1684793625264406	0	0	11.138704876117078	-4.836268489148424	4.836268489148424
YNL032W	341.1088246	0.18150144568933532	0.09057404596685846	C00089	SIW14	115	96	1.0429962317732602	0.18150144568933532	0	0	11.568032970041946	30.898172846030384	30.898172846030384
YFL033C	144.066115	0.16841143735129477	0.09064259017078498	C02946	RIM15	115	109	1.0426676927209322	0.16841143735129477	0	0	10.126768283701542	6.813827648983029	6.813827648983029
YNL298W	606.0735076	0.1649737991904379	0.09103358462446767	C00043	CLA4	115	115	1.0407983557421148	0.1649737991904379	0	1	13.457548611966725	13.518307622037279	13.518307622037279
YOR090C	335.0730441	0.22589294559464215	0.09110701161420126	C10434	PTC5	115	63	1.0404481983488691	0.22589294559464215	0	0	5.561078923971873	3.65319855142319	3.65319855142319
YNL298W	367.3588432	0.16484463292449195	0.09129055100267017	C08320	CLA4	115	115	1.0395741716416687	0.16484463292449195	0	0	12.484698309936583	10.301814379170946	10.301814379170946
YIR026C	448.0707378	0.15818323906837	0.091326234669248	C17250	YVH1	115	124	1.039404447707157	0.15818323906837	0	0	10.593237888216454	7.259758993324192	7.259758993324192
YDL047W	115.0389749	-0.15818019409021836	0.09133254901567424	C00141	SIT4	115	124	1.0393744213842449	0.15818019409021836	0	0	11.925913862334802	-9.033699350353016	9.033699350353016
YDL047W	187.024216	-0.15817023171854774	0.0913532103245149	C04002	SIT4	115	124	1.0392761861141386	0.15817023171854774	0	0	14.556635496014229	-7.92646309110123	7.92646309110123
YJR059W	298.2728617	-0.18882000547748867	0.09137488143118669	C00319	PTK2	115	87	1.0391731735778835	0.18882000547748867	0	0	9.121660834679238	-4.308060402000242	4.308060402000242
YOR039W	157.0258367	-0.16027760570277733	0.09138784895533157	C00337	CKB2	115	120	1.0391115447744879	0.16027760570277733	0	0	8.963357111666996	-5.3593631701072	5.3593631701072
YKL198C	402.0148183	0.15814336162831538	0.0914089556219343	C00112	PTK1	115	124	1.0390112529898599	0.15814336162831538	0	0	12.553991745848586	3.932016243504698	3.932016243504698
YKL166C	155.0442536	0.2094138892712372	0.09149795283431375	C03680	TPK3	115	72	1.038588622684448	0.2094138892712372	0	0	10.183605867383202	8.677150316447614	8.677150316447614
YPL141C	166.9747224	0.18081867127086818	0.09181436032523985	C00074	FRK1	115	88	1.0370893871836957	0.18081867127086818	0	0	6.977374637544001	4.573227516130525	4.573227516130525
YFR028C	116.0375867	-0.2892314064490389	0.09194861600222685	C00441	CDC14	115	35	1.036454803316816	0.2892314064490389	0	0	5.189198266709466	-2.3089339461946112	2.3089339461946112
YBL056W	295.2293867	0.681119319424465	0.09204427678366339	C14825	PTC3	115	7	1.0360032102946424	0.681119319424465	0	0	1.9989652725197522	0.6774640232086302	0.6774640232086302
YJL128C	296.0823193	-0.21067130247397609	0.09208642010304055	C00170	PBS2	115	74	1.0358044100762798	0.21067130247397609	0	0	12.613346112125784	-15.513439350437514	15.513439350437514
YPL179W	309.2819283	-0.740752834663112	0.09210175571458377	C16526	PPQ1	115	7	1.0357320908684298	0.740752834663112	0	0	5.828915488987684	-3.3118586992162946	3.3118586992162946
YKL139W	341.1088246	0.15762488734202534	0.09248988578404434	C00089	CTK1	115	124	1.0339057568646728	0.15762488734202534	0	0	16.25274122482208	-7.269873648921387	7.269873648921387
YBR028C	306.0768399	0.632317271366833	0.09251966468501632	C00051	YPK3	115	8	1.0337659498931064	0.632317271366833	0	0	3.71930003715619	0.6492125019893671	0.6492125019893671
YDL230W	198.0169659	-0.19830849183452984	0.09259742291593118	C01102	PTP1	115	76	1.033401100023949	0.19830849183452984	0	0	11.703035695948406	-6.8958147643695025	6.8958147643695025
YOR039W	606.0735076	-0.15966703506554736	0.09264507295206711	C00043	CKB2	115	120	1.033177672369125	0.15966703506554736	0	0	12.467021811409357	-19.999177467493002	19.999177467493002
YPL141C	354.1546992	-0.18036212279501215	0.0926511700594904	C01137	FRK1	115	88	1.0331490917560762	0.18036212279501215	0	0	9.750740836292863	-10.409081095863312	10.409081095863312
YCR079W	837.1561857	0.1928935893535821	0.09280684322777169	C02335	PTC6	115	80	1.0324199993577996	0.1928935893535821	0	0	13.458490057074236	28.2450306852674	28.2450306852674
YDR247W	380.0703222	-0.6318339936727169	0.09284639971384573	C06628	VHS1	115	8	1.0322349321474111	0.6318339936727169	0	0	3.955899540123375	0.1317332378741909	0.1317332378741909
YKL139W	157.0258367	0.15734788842947212	0.09307151772564126	C00337	CTK1	115	124	1.0311832039500763	0.15734788842947212	0	0	11.951418111522244	6.098974942251569	6.098974942251569
YJR059W	143.107579	0.18781641530133183	0.09314174339630012	C06423	PTK2	115	87	1.0308556373469546	0.18781641530133183	0	0	8.421214265336934	4.230526776104439	4.230526776104439
YOR233W	341.1088246	0.5918343864064651	0.09317837621503014	C00089	KIN4	115	9	1.0306848621105582	0.5918343864064651	0	0	4.984299860127264	2.8931380115090137	2.8931380115090137
YNL161W	565.0464784	-0.18323349136110414	0.09323779168058755	C00029	CBK1	115	90	1.0304080212120852	0.18323349136110414	0	0	7.6559320785802285	-3.6494934098974605	3.6494934098974605
YCR079W	393.0579378	-0.1925432562369152	0.0934129553157331	C12369	PTC6	115	80	1.0295928878817295	0.1925432562369152	0	0	14.08536801729922	-4.934744697129097	4.934744697129097
YLR362W	306.0768399	0.17403217415307068	0.09343380221726841	C00051	STE11	115	101	1.0294959775102714	0.17403217415307068	0	0	7.659130405073657	4.943784504343765	4.943784504343765
YNL298W	273.0037787	-0.16367852997760182	0.09363651777156434	C01218	CLA4	115	115	1.0285547455597204	0.16367852997760182	0	0	14.708258880916077	-11.957313544635836	11.957313544635836
YKL139W	157.0590901	0.15707730405812007	0.09364247340132087	C16432	CTK1	115	124	1.0285271236986222	0.15707730405812007	0	0	11.948756748520081	6.66394878089301	6.66394878089301
YOR119C	154.0624059	0.1911509671564866	0.09365198147767918	C00135	RIO1	115	85	1.0284830294396423	0.1911509671564866	0	0	8.377506920590719	4.027649697035673	4.027649697035673
YGR203W	295.2293867	-0.18859815150690926	0.09385661646021942	C14825	YCH1	115	86	1.0275351061979183	0.18859815150690926	0	0	10.78606328988143	-4.7204976720607075	4.7204976720607075
YOL100W	198.0169659	-0.2095541034750461	0.09386447022978932	C01102	PKH2	115	69	1.0274987666598463	0.2095541034750461	0	0	9.246923861781756	-3.9883920474715158	3.9883920474715158
YKL198C	187.024216	0.15689958414704572	0.09401898308380124	C04002	PTK1	115	124	1.0267844504832488	0.15689958414704572	0	0	14.68808170967819	11.394989041160361	11.394989041160361
YLL010C	498.2233404	0.18845872302053707	0.09410418560666699	C07031	PSR1	115	85	1.0263910594053451	0.18845872302053707	0	0	10.642613874300082	6.6438546911114456	6.6438546911114456
YPL141C	402.9970473	-0.1795681663385269	0.09412073191209243	C00015	FRK1	115	88	1.0263147042738843	0.1795681663385269	0	0	7.862133149048807	-1.6617197893408988	1.6617197893408988
YPL031C	869.5533433	-0.15683514651688105	0.09415579332442012	C05797	PHO85	115	124	1.026152953061846	0.15683514651688105	0	0	12.884822448104917	-8.093081246731243	8.093081246731243
YBR160W	281.2493311	-0.15680370453168954	0.09422260626769109	C00712	CDC28	115	124	1.0258448870217711	0.15680370453168954	0	0	12.242885492111506	-6.049941266682742	6.049941266682742
YIR026C	339.3280228	0.1567677453662849	0.09429906399968185	C08281	YVH1	115	124	1.025492617992159	0.1567677453662849	0	0	10.47965264053757	7.881767994889389	7.881767994889389
YPL179W	273.0037787	0.7373108915739386	0.09444484600262597	C01218	PPQ1	115	7	1.0248217371989323	0.7373108915739386	0	0	4.729444598088547	2.317972955696403	2.317972955696403
YDR247W	189.0601868	0.6292538564372793	0.09460203767935023	C17220	VHS1	115	8	1.0240995090171616	0.6292538564372793	0	0	3.4925921602833676	1.1276682897217265	1.1276682897217265
YLR113W	228.0294055	0.16640673140782594	0.09460537119225351	C03090	HOG1	115	104	1.0240842059561661	0.16640673140782594	0	0	11.888302170009812	5.951901625911868	5.951901625911868
YJL164C	367.3588432	-0.16723254935755463	0.09461507084040698	C08320	TPK1	115	108	1.024039681129695	0.16723254935755463	0	0	10.626143417071514	-7.965272868465868	7.965272868465868
YOR231W	596.3336033	0.16089663025952494	0.09465219386828956	C12002	MKK1	115	116	1.0238693154154495	0.16089663025952494	0	0	11.420825359135776	9.311726926628811	9.311726926628811
YKL168C	231.0994018	-0.4180965502391689	0.0949047890419352	C03415	KKQ8	115	17	1.0227118718508017	0.4180965502391689	0	0	4.347690986301297	-1.752372212684062	1.752372212684062
YNL099C	335.0730441	-0.21758773351129823	0.0949099031983884	C10434	OCA1	115	64	1.0226884695535239	0.21758773351129823	0	0	11.022098480051381	-7.757850609526316	7.757850609526316
YIL042C	667.5508834	0.15638609497121606	0.09511357105968264	C05812	PKP1	115	124	1.021757512338721	0.15638609497121606	0	0	24.537246553925012	14.020406186846065	14.020406186846065
YKL166C	176.0390646	0.2070874225805875	0.09524016768880396	C03145	TPK3	115	72	1.0211798486067407	0.2070874225805875	0	0	9.49268434460893	7.175174603264297	7.175174603264297
YDL047W	173.1048314	0.15628059495250396	0.09533970428516364	C00062	SIT4	115	124	1.0207261994566044	0.15628059495250396	0	0	11.434343986746837	4.573053066349955	4.573053066349955
YLR433C	354.1546992	-0.29988032964203765	0.09541202021791581	C01137	CNA1	115	34	1.0203969084671323	0.29988032964203765	0	0	10.233439726347308	-0.2508529766500045	0.2508529766500045
