p1	p2	cor	a_pvalue	e_pvalue	n_meas	adj_a_pvalue	adj_e_pvalue
YER133W	YKL126W	-0.5454985724736289	0.20532762979824898	0.1024	7		0.23983838383838385
YER133W	YKL139W	-0.05275181332225382	0.9105702919956661	0.4566	7		0.4806997729852441
YER133W	YKL166C	-0.7565699986550095	0.2434300013449905	0.1217	4		0.26445158141351033
YER133W	YKL168C			0.0001	0		0.0007816011235955057
YER133W	YKL171W			0.0001	0		0.0007816011235955057
YER133W	YKL198C	0.11998447470998745	0.7977710604932583	0.411	7		0.47274218139171226
YER133W	YLL010C	0.5753234800638818	0.6097523461182481	0.2995	3		0.4195110747545935
YER133W	YLL019C	-0.18401610377256422	0.6928667409219429	0.3433	7		0.4437796983758701
YER133W	YLR019W	0.2421848592136858	0.6438252067298879	0.3215	6		0.4326837968561064
YER133W	YLR113W	-0.9633901539349567	0.008362407481352778	0.0051	5		0.029533298647242457
YER133W	YLR226W	0.729019497557953	0.270980502442047	0.1305	4		0.271997191011236
YER133W	YLR240W	-0.06717597735472658	0.8862156571088433	0.4412	7		0.4754604957397366
YER133W	YLR248W	-0.9125395647204697	0.2682367323983705	0.1344	3		0.27619497784342684
YER133W	YLR362W	-0.036928405963657755	0.9373511286902043	0.4741	7		0.48804411764705885
YER133W	YLR433C			0.0001	0		0.0007816011235955057
YER133W	YML057W	0.3764577859582827	0.40521214749456924	0.1982	7		0.34038849475632327
YER133W	YMR001C	-0.7205516021335492	0.10622585130874748	0.0545	6		0.16367647058823528
YER133W	YMR104C	-1.0	0.0	0.4281	2		0.47274218139171226
YER133W	YMR139W			0.0001	0		0.0007816011235955057
YER133W	YMR216C			0.0001	0		0.0007816011235955057
YER133W	YNL032W	-0.5062312610469395	0.3841456212702299	0.1966	5		0.33872414860681116
YER133W	YNL099C	-1.0	0.0	0.4333	2		0.47274218139171226
YER133W	YNL154C			0.0001	0		0.0007816011235955057
YER133W	YNL161W	0.9407880168216504	0.01714166106642412	0.0085	5		0.044625000000000005
YER133W	YNL289W	0.7667086639460348	0.04432486078407216	0.0209	7		0.08583653136531365
YER133W	YNL298W	0.2805406500208585	0.5422576078730629	0.2696	7		0.3959683293745051
YER133W	YNL307C	-0.529597524065111	0.2215123846522413	0.1098	7		0.250425
YER133W	YNR031C	0.7062646190246796	0.18244877730757283	0.0908	5		0.22289457432730483
YER133W	YOL001W	0.8711741680608954	0.32671807337723435	0.1641	3		0.30820671616604794
YER133W	YOL045W	-0.6616246937835496	0.10551601203305803	0.0508	7		0.15636172566371678
YER133W	YOL100W	-0.9250692509135553	0.24801333608773019	0.1228	3		0.2654941724941725
YER133W	YOR039W	-0.5798607888871707	0.1723754517954726	0.0806	7		0.20891429902189104
YER133W	YOR061W	-0.8028250025653682	0.029723278048921022	0.0127	7		0.06009821428571428
YER133W	YOR090C	1.0	0.0	0.4246	2		0.47274218139171226
YER133W	YOR119C	-0.5035493696697363	0.3870931239087076	0.1961	5		0.33872414860681116
YER133W	YOR231W	0.24553770753999224	0.639095021365431	0.3226	6		0.43301230101302457
YER133W	YOR233W			0.0001	0		0.0007816011235955057
YER133W	YPL031C	-0.31072205805849995	0.497593202966836	0.2504	7		0.381717552026287
YER133W	YPL042C	-0.1589133730444351	0.7336137719927343	0.3628	7		0.4542371794871795
YER133W	YPL140C			0.0001	0		0.0007816011235955057
YER133W	YPL141C	-0.19874120415136437	0.7486306501229201	0.3676	5		0.4572405006705409
YER133W	YPL153C	-0.3718181215224101	0.4679745065650298	0.2359	6		0.3705812641083521
YER133W	YPL179W			0.0001	0		0.0007816011235955057
YER133W	YPL203W	-0.4775216891136461	0.5224783108863539	0.2593	4		0.3899846485321842
YER133W	YPL204W			0.0001	1		0.0007816011235955057
YER133W	YPL256C	-0.16121248740492664	0.7602761821303834	0.3819	6		0.4630438329345225
YER133W	YPR119W	0.813069002422966	0.026164974148636087	0.0124	7		0.05923261802575107
YER133W	YPR120C			0.0001	0		0.0007816011235955057
YER133W	YPR161C	0.7327485031859106	0.26725149681408955	0.1348	4		0.27640456890198967
YFL029C	YFL033C	-0.00816734566054684	0.9712245141215985	0.4815	22		0.49126923076923074
YFL029C	YFL034C-B	1.0	0.0	0.4312	2		0.47274218139171226
YFL029C	YFR014C			0.0001	0		0.0007816011235955057
YFL029C	YFR028C	-0.8401405834205832	0.07485884761140411	0.0353	5		0.12464752538071067
YFL029C	YGL019W	-0.17277677187528742	0.41946884315577926	0.213	24		0.3526483957219251
YFL029C	YGL059W	0.41924476355476803	0.0464444339340009	0.0201	23		0.08410263157894737
YFL029C	YGL134W	0.3604152584769432	0.08361189004762495	0.0377	24		0.1301491935483871
YFL029C	YGR092W	1.0	0.0	0.4304	2		0.47274218139171226
YFL029C	YGR203W	-0.09917184885578881	0.714804040935955	0.3614	16		0.4535838971583221
YFL029C	YGR262C	-0.11860403927907043	0.6086198291240115	0.3022	21		0.42212424698795187
YFL029C	YHL007C	-0.48289423896811584	0.517105761031884	0.2677	4		0.39474046104928456
YFL029C	YHR004C	-0.38428007337061815	0.14168118441149224	0.0708	16		0.1933277723258096
YFL029C	YHR030C	-0.30205002612463566	0.16128303204440378	0.0797	23		0.2076453651685393
YFL029C	YHR076W	0.563696868468975	0.0896819918755501	0.0439	10		0.14286754385964912
YFL029C	YHR082C	-0.32628664744399405	0.11968926879151912	0.0631	24		0.17998539210661202
YFL029C	YHR135C			0.0001	1		0.0007816011235955057
YFL029C	YIL035C	-0.1580947104904916	0.46062611017591537	0.2328	24		0.3684675767918089
YFL029C	YIL042C	-0.23247948070671282	0.27431608638125815	0.1407	24		0.283385993485342
YFL029C	YIL095W	0.18167734079391226	0.3955342668016425	0.1986	24		0.3407983348751156
YFL029C	YIR026C	-0.11509972408608052	0.5922660837034304	0.2964	24		0.41695298281092014
YFL029C	YJL128C	-0.023141259553559553	0.9494055947392527	0.481	10		0.4911615299944964
YFL029C	YJL164C	-0.36576474966268996	0.11275005039116089	0.058	20		0.1708681842244574
YFL029C	YJL187C	0.5278693394121603	0.3605645265064402	0.18	5		0.3247752754374595
YFL029C	YJR059W	-0.030836565980479572	0.8889186974165554	0.4422	23		0.4759851063829787
YFL029C	YJR066W	-0.6381459498001972	0.12301471700679921	0.0598	7		0.1739607945635128
YFL029C	YKL048C	-0.4215234909098938	0.47964636556374174	0.2369	5		0.37147041420118343
YFL029C	YKL126W	0.3203564146989512	0.12696342613954276	0.0644	24		0.18219928825622778
YFL029C	YKL139W	0.04582504273863763	0.8316211871634239	0.4242	24		0.47274218139171226
YFL029C	YKL166C	0.2964158526650116	0.2649476009357019	0.1304	16		0.27189059572873736
YFL029C	YKL168C	0.6795767836859313	0.20694614042701714	0.1053	5		0.24436801501251046
YFL029C	YKL171W			0.0001	0		0.0007816011235955057
YFL029C	YKL198C	0.4310195589764135	0.035485201717011826	0.019	24		0.08096094946401225
YFL029C	YLL010C	-0.20882009640737667	0.42120505726254165	0.2066	17		0.3477704174228676
YFL029C	YLL019C	-0.19267534828604954	0.36704823779623685	0.1753	24		0.31953635768096955
YFL029C	YLR019W	0.30108332778089375	0.36827226899025695	0.193	11		0.33532469559787703
YFL029C	YLR113W	-0.5301167146360165	0.013438911075837424	0.0057	21		0.03200857719475277
YFL029C	YLR226W	0.3573137414632043	0.12195025133453714	0.0596	20		0.17392448872574723
YFL029C	YLR240W	-0.18824577687703975	0.3783750447169886	0.1822	24		0.32560789980732174
YFL029C	YLR248W	0.2706078624831611	0.4812644451097578	0.2398	9		0.37490690817186184
YFL029C	YLR362W	0.29505845378579226	0.171689021441763	0.0855	23		0.21529751131221722
YFL029C	YLR433C	-0.8260246442688218	0.0032304060285757497	0.0019	10		0.012572532699167659
YFL029C	YML057W	-0.3889637507561315	0.06030581857638147	0.0285	24		0.10818724420190998
YFL029C	YMR001C	-0.3038117810874089	0.14893942731620635	0.0689	24		0.19000421209117938
YFL029C	YMR104C	-0.6310868052067683	0.2535663718602174	0.1301	5		0.27177421171171173
YFL029C	YMR139W	-0.23317851343526405	0.705820723366208	0.357	5		0.4518795180722892
YFL029C	YMR216C	0.27271487632407787	0.6571221052900393	0.3351	5		0.4392800658978583
YFL029C	YNL032W	-0.15011966118707137	0.5160107295956817	0.2534	21		0.38455713116989365
YFL029C	YNL099C	-0.18600105748027046	0.5243461530650504	0.2704	14		0.39630655780879637
YFL029C	YNL154C			0.0001	0		0.0007816011235955057
YFL029C	YNL161W	0.06933595287859463	0.7475057540296377	0.3791	24		0.4619242125984252
YFL029C	YNL289W	0.0024532581867773833	0.9909227880375253	0.4936	24		0.49791574560608803
YFL029C	YNL298W	-0.2703153128828218	0.22372149940507005	0.1152	22		0.2571552346570397
YFL029C	YNL307C	-0.09714714097390344	0.651567157083055	0.3354	24		0.4392800658978583
YFL029C	YNR031C	-0.15403281255505666	0.6153653998233226	0.3149	13		0.42954545454545456
YFL029C	YOL001W	0.0686083629816259	0.7557612893833563	0.3747	23		0.46057713529022287
YFL029C	YOL045W	0.08160516811667523	0.7046333050286102	0.3573	24		0.45190329545454544
YFL029C	YOL100W	0.3166982028999428	0.269938633075516	0.1424	14		0.28536406193734243
YFL029C	YOR039W	-0.17152951919829434	0.42288482630012025	0.2172	24		0.3547748752568242
YFL029C	YOR061W	0.06336854756163306	0.7686323244204665	0.3922	24		0.46776532361765966
YFL029C	YOR090C	0.2658797334709147	0.37993881195346363	0.1883	13		0.3306688229725465
YFL029C	YOR119C	0.05911949695730747	0.8100117427273779	0.3979	19		0.47103031269942564
YFL029C	YOR231W	0.19440619216951135	0.36267631739045814	0.1814	24		0.3254763285024155
YFL029C	YOR233W			0.0001	0		0.0007816011235955057
YFL029C	YPL031C	0.13713616781637342	0.5228276644800277	0.2626	24		0.39120297029702966
YFL029C	YPL042C	0.372672183665126	0.09615528586426238	0.0502	21		0.15538836565096953
YFL029C	YPL140C			0.0001	1		0.0007816011235955057
YFL029C	YPL141C	0.5146260693140379	0.02024899626385245	0.0107	20		0.05311819803746654
YFL029C	YPL153C	0.5075827913713282	0.05342208801587533	0.0283	15		0.10779568788501026
YFL029C	YPL179W			0.0001	1		0.0007816011235955057
YFL029C	YPL203W	-0.6910215859762826	0.5143218805838469	0.2556	3		0.3864667300380228
YFL029C	YPL204W	-0.13513948488656707	0.8284602357522952	0.4101	5		0.47274218139171226
YFL029C	YPL256C	0.0013099243053273796	0.9951531269026503	0.4991	24		0.5006293258832012
YFL029C	YPR119W	0.007487187408075394	0.9723015485832108	0.4901	24		0.4956217517717608
YFL029C	YPR120C			0.0001	0		0.0007816011235955057
YFL029C	YPR161C	0.35604625691982633	0.12337496166905412	0.0657	20		0.1849378787878788
YFL033C	YFL034C-B			0.0001	1		0.0007816011235955057
YFL033C	YFR014C			0.0001	0		0.0007816011235955057
YFL033C	YFR028C	-0.2602210106708036	0.1435906997037304	0.0728	33		0.1960948693126815
YFL033C	YGL019W	0.3844430350150401	4.346075613658348e-05	0.0001	107		0.0007816011235955057
YFL033C	YGL059W	0.0664345869483165	0.5070611675639817	0.2492	102		0.38124608408903543
YFL033C	YGL134W	-0.09320895741696557	0.34903458642728236	0.18	103		0.3247752754374595
YFL033C	YGR092W			0.0001	1		0.0007816011235955057
YFL033C	YGR203W	0.11125447666202902	0.32586180514431096	0.1626	80		0.3067352542372881
YFL033C	YGR262C	-0.19264954846305318	0.08688406978535997	0.0439	80		0.14286754385964912
YFL033C	YHL007C	0.7806866868927577	0.03829009376117046	0.0189	7		0.08072026093630084
YFL033C	YHR004C	-0.2668872820213234	0.014123740402538722	0.0068	84		0.03706366307541626
YFL033C	YHR030C	0.13509342461756524	0.16736541858988052	0.0843	106		0.21353186162949478
YFL033C	YHR076W	0.07474093582323199	0.570335820977278	0.2869	60		0.40812845092024536
YFL033C	YHR082C	-0.29081240071780357	0.003024557383936262	0.0015	102		0.010229779411764707
YFL033C	YHR135C	0.884746365539347	0.00013158955507366213	0.0001	12		0.0007816011235955057
YFL033C	YIL035C	0.3398133595389356	0.0003002916429710651	0.0001	109		0.0007816011235955057
YFL033C	YIL042C	0.21287759295596204	0.026254700163548406	0.014	109		0.06465560165975104
YFL033C	YIL095W	-0.04750989575228851	0.638790184905544	0.3284	100		0.4357349928537399
YFL033C	YIR026C	0.3422549637343963	0.0002697883028149693	0.0001	109		0.0007816011235955057
YFL033C	YJL128C	0.15754560026251593	0.1960612186365237	0.098	69		0.23396396396396396
YFL033C	YJL164C	-0.060780900439001334	0.5563497870890175	0.2751	96		0.39915581879718826
YFL033C	YJL187C	-0.31307456526873156	0.0321351870381055	0.0169	47		0.07428791469194311
YFL033C	YJR059W	-0.38132601734720345	0.0005257759097596675	0.0004	79		0.0030081081081081086
YFL033C	YJR066W	-0.20695553925554006	0.2258668023418267	0.1162	36		0.25804189944134076
YFL033C	YKL048C	0.13080136080783109	0.5070492975163318	0.2573	28		0.38804186991869916
YFL033C	YKL126W	-0.09140446841730676	0.3514083481338518	0.1772	106		0.3214204693611473
YFL033C	YKL139W	-0.12041731406197126	0.2123081502199017	0.1101	109		0.2508457294646506
YFL033C	YKL166C	-0.020139831158354802	0.8755051617050332	0.4346	63		0.47274218139171226
YFL033C	YKL168C	0.33956711266479667	0.23491509781959927	0.1173	14		0.2595524850894632
YFL033C	YKL171W			0.0001	1		0.0007816011235955057
YFL033C	YKL198C	-0.1774990870756683	0.06482382504314282	0.0316	109		0.11638252812706817
YFL033C	YLL010C	-0.3092579438374623	0.0052491844892234366	0.0023	80		0.014814236111111111
YFL033C	YLL019C	0.31668946005306237	0.0007936312284117052	0.0006	109		0.004393421052631579
YFL033C	YLR019W	-0.28308049477458114	0.0538444130072958	0.0312	47		0.11544414893617021
YFL033C	YLR113W	-0.007709306405765052	0.942182897493158	0.4848	91		0.4930394736842105
YFL033C	YLR226W	-0.026091814694973788	0.8327268933959698	0.4206	68		0.47274218139171226
YFL033C	YLR240W	0.15102452885240128	0.11698155490776349	0.0554	109		0.1656641590542719
YFL033C	YLR248W	0.17654123600321603	0.2823292727863876	0.1398	39		0.2825960770069016
YFL033C	YLR362W	0.018739797029656686	0.8600500208668646	0.4295	91		0.47274218139171226
YFL033C	YLR433C	-0.5060192947395601	0.005100552111312101	0.0033	29		0.02031471238938053
YFL033C	YML057W	-0.24788692188482445	0.009691553055611521	0.0057	108		0.03200857719475277
YFL033C	YMR001C	-0.18903283709712856	0.05706639499702675	0.0306	102		0.11382954545454545
YFL033C	YMR104C	-0.3151604771835578	0.09585628448060032	0.0521	29		0.15913090010976946
YFL033C	YMR139W	0.12031448092059012	0.7578347936125612	0.383	9		0.463085342019544
YFL033C	YMR216C	-0.3411841872352402	0.4539027190739563	0.2285	7		0.36446044711951847
YFL033C	YNL032W	-0.2771088332769358	0.011723142440191172	0.0053	82		0.03046952479338843
YFL033C	YNL099C	-0.1428288347285394	0.27630056225723026	0.1431	60		0.2855329867335963
YFL033C	YNL154C			0.0001	1		0.0007816011235955057
YFL033C	YNL161W	-0.025480799757911322	0.8202425286058163	0.4056	82		0.47274218139171226
YFL033C	YNL289W	-0.3605947399397091	0.00013596142421629055	0.0001	107		0.0007816011235955057
YFL033C	YNL298W	-0.1303418479834791	0.1961656876764859	0.0976	100		0.2333092783505155
YFL033C	YNL307C	0.28664950878378714	0.0025120346837010977	0.0013	109		0.00903183520599251
YFL033C	YNR031C	-0.25261163019918714	0.03487613045606208	0.0186	70		0.07974499229583974
YFL033C	YOL001W	-0.09962513688137138	0.42248412338305463	0.2159	67		0.35410654288240495
YFL033C	YOL045W	0.14795100011719198	0.12470814061927246	0.0622	109		0.17851624548736464
YFL033C	YOL100W	0.06560741270317452	0.6184561132183375	0.3068	60		0.42555882352941177
YFL033C	YOR039W	0.3852133971916587	4.182611971958927e-05	0.0001	107		0.0007816011235955057
YFL033C	YOR061W	0.3626876816715108	0.00010630020220078398	0.0001	109		0.0007816011235955057
YFL033C	YOR090C	0.07063284040216077	0.6152583746429949	0.3154	53		0.4297333901192505
YFL033C	YOR119C	0.15818123986460328	0.18135102969325453	0.0869	73		0.21666599462365593
YFL033C	YOR231W	0.07195667018640979	0.47010697201800544	0.2352	103		0.3702653465346535
YFL033C	YOR233W	-0.5708540031279394	0.23673231761366129	0.1209	6		0.2640535714285714
YFL033C	YPL031C	-0.33317881071457284	0.0003999837421774765	0.0005	109		0.0037050599201065245
YFL033C	YPL042C	-0.10639310954033657	0.3155001966257702	0.1588	91		0.3033717816683831
YFL033C	YPL140C	0.09526138300503444	0.8788931371298074	0.4297	5		0.47274218139171226
YFL033C	YPL141C	-0.017020588469848472	0.878615683999433	0.4479	83		0.47771580459770113
YFL033C	YPL153C	0.24525610065698497	0.029366760091658638	0.0148	79		0.0671794453507341
YFL033C	YPL179W	-0.03957251903655495	0.9328721945327135	0.4592	7		0.4820690435766836
YFL033C	YPL203W	0.12346355020644546	0.44785126012086873	0.2268	40		0.36289304197814837
YFL033C	YPL204W	0.20168441638957743	0.4076712456090541	0.2051	19		0.34660841178256907
YFL033C	YPL256C	0.11499400368739661	0.24276147022754863	0.1186	105		0.26107950949367087
YFL033C	YPR119W	-0.3242486290897276	0.0005824707739177715	0.0005	109		0.0037050599201065245
YFL033C	YPR120C	0.2142837906834173	0.579825250459845	0.2914	9		0.4123898348157561
YFL033C	YPR161C	-0.027271962817476403	0.8252777798742851	0.4141	68		0.47274218139171226
YFL034C-B	YFR014C			0.0001	0		0.0007816011235955057
YFL034C-B	YFR028C	-1.0	0.0	0.4208	2		0.47274218139171226
YFL034C-B	YGL019W	0.9999999999999999		0.4721	2		0.48733750695603784
YFL034C-B	YGL059W	-1.0	0.0	0.4326	2		0.47274218139171226
YFL034C-B	YGL134W	1.0	0.0	0.4295	2		0.47274218139171226
YFL034C-B	YGR092W	1.0	0.0	0.4232	2		0.47274218139171226
YFL034C-B	YGR203W			0.0001	0		0.0007816011235955057
YFL034C-B	YGR262C	-1.0	0.0	0.4281	2		0.47274218139171226
YFL034C-B	YHL007C			0.0001	0		0.0007816011235955057
YFL034C-B	YHR004C	1.0	0.0	0.4311	2		0.47274218139171226
YFL034C-B	YHR030C	-1.0	0.0	0.4237	2		0.47274218139171226
YFL034C-B	YHR076W			0.0001	0		0.0007816011235955057
YFL034C-B	YHR082C	-1.0	0.0	0.428	2		0.47274218139171226
YFL034C-B	YHR135C			0.0001	0		0.0007816011235955057
YFL034C-B	YIL035C	1.0	0.0	0.4274	2		0.47274218139171226
YFL034C-B	YIL042C	0.9999999999999999		0.4661	2		0.484844515043917
YFL034C-B	YIL095W	-1.0	0.0	0.4253	2		0.47274218139171226
YFL034C-B	YIR026C	-1.0	0.0	0.4215	2		0.47274218139171226
YFL034C-B	YJL128C			0.0001	0		0.0007816011235955057
YFL034C-B	YJL164C	-1.0	0.0	0.4208	2		0.47274218139171226
YFL034C-B	YJL187C			0.0001	0		0.0007816011235955057
YFL034C-B	YJR059W	1.0	0.0	0.4211	2		0.47274218139171226
YFL034C-B	YJR066W			0.0001	0		0.0007816011235955057
YFL034C-B	YKL048C			0.0001	0		0.0007816011235955057
YFL034C-B	YKL126W	1.0	0.0	0.4219	2		0.47274218139171226
YFL034C-B	YKL139W	0.9999999999999999		0.4715	2		0.48698914253897546
YFL034C-B	YKL166C			0.0001	1		0.0007816011235955057
YFL034C-B	YKL168C			0.0001	0		0.0007816011235955057
YFL034C-B	YKL171W			0.0001	0		0.0007816011235955057
YFL034C-B	YKL198C	-1.0	0.0	0.4353	2		0.47313369140625
YFL034C-B	YLL010C	0.9999999999999998		0.497	2		0.49960350433526013
YFL034C-B	YLL019C	0.9999999999999999		0.4691	2		0.48622490221642767
YFL034C-B	YLR019W	0.9999999999999998		0.5073	2		0.5073911754133716
YFL034C-B	YLR113W			0.0001	1		0.0007816011235955057
YFL034C-B	YLR226W	0.9999999999999999		0.4669	2		0.4849381298992161
YFL034C-B	YLR240W	1.0	0.0	0.4341	2		0.47274218139171226
YFL034C-B	YLR248W			0.0001	0		0.0007816011235955057
YFL034C-B	YLR362W	-0.9999999999999998		0.4958	2		0.4987575921908894
YFL034C-B	YLR433C	-1.0	0.0	0.4231	2		0.47274218139171226
YFL034C-B	YML057W	1.0	0.0	0.4234	2		0.47274218139171226
YFL034C-B	YMR001C	-1.0	0.0	0.4253	2		0.47274218139171226
YFL034C-B	YMR104C	1.0	0.0	0.4234	2		0.47274218139171226
YFL034C-B	YMR139W			0.0001	0		0.0007816011235955057
YFL034C-B	YMR216C			0.0001	0		0.0007816011235955057
YFL034C-B	YNL032W	-1.0	0.0	0.4322	2		0.47274218139171226
YFL034C-B	YNL099C	0.9999999999999998		0.5007	2		0.5016013501350135
YFL034C-B	YNL154C			0.0001	0		0.0007816011235955057
YFL034C-B	YNL161W	-1.0	0.0	0.4331	2		0.47274218139171226
YFL034C-B	YNL289W	-1.0	0.0	0.4361	2		0.4734484003121342
YFL034C-B	YNL298W			0.0001	1		0.0007816011235955057
YFL034C-B	YNL307C	-0.9999999999999998		0.4997	2		0.5008700468299712
YFL034C-B	YNR031C			0.0001	1		0.0007816011235955057
YFL034C-B	YOL001W	1.0	0.0	0.4241	2		0.47274218139171226
YFL034C-B	YOL045W	-1.0	0.0	0.4278	2		0.47274218139171226
YFL034C-B	YOL100W	-1.0	0.0	0.4288	2		0.47274218139171226
YFL034C-B	YOR039W	0.9999999999999999		0.4659	2		0.484844515043917
YFL034C-B	YOR061W	1.0	0.0	0.4193	2		0.47274218139171226
YFL034C-B	YOR090C	1.0	0.0	0.4221	2		0.47274218139171226
YFL034C-B	YOR119C	0.9999999999999999		0.4704	2		0.4865110533159948
YFL034C-B	YOR231W	-0.9999999999999998		0.4978	2		0.4997757532022371
YFL034C-B	YOR233W			0.0001	0		0.0007816011235955057
YFL034C-B	YPL031C	-1.0	0.0	0.4246	2		0.47274218139171226
YFL034C-B	YPL042C			0.0001	0		0.0007816011235955057
YFL034C-B	YPL140C			0.0001	0		0.0007816011235955057
YFL034C-B	YPL141C			0.0001	1		0.0007816011235955057
YFL034C-B	YPL153C			0.0001	1		0.0007816011235955057
YFL034C-B	YPL179W			0.0001	0		0.0007816011235955057
YFL034C-B	YPL203W			0.0001	0		0.0007816011235955057
YFL034C-B	YPL204W			0.0001	0		0.0007816011235955057
YFL034C-B	YPL256C	1.0	0.0	0.4185	2		0.47274218139171226
YFL034C-B	YPR119W	-1.0	0.0	0.4228	2		0.47274218139171226
YFL034C-B	YPR120C			0.0001	0		0.0007816011235955057
YFL034C-B	YPR161C	0.9999999999999999		0.4808	2		0.4911615299944964
YFR014C	YFR028C			0.0001	0		0.0007816011235955057
YFR014C	YGL019W			0.0001	1		0.0007816011235955057
YFR014C	YGL059W			0.0001	1		0.0007816011235955057
YFR014C	YGL134W			0.0001	1		0.0007816011235955057
YFR014C	YGR092W			0.0001	0		0.0007816011235955057
YFR014C	YGR203W			0.0001	1		0.0007816011235955057
YFR014C	YGR262C			0.0001	1		0.0007816011235955057
YFR014C	YHL007C			0.0001	0		0.0007816011235955057
YFR014C	YHR004C			0.0001	0		0.0007816011235955057
YFR014C	YHR030C			0.0001	1		0.0007816011235955057
YFR014C	YHR076W			0.0001	0		0.0007816011235955057
YFR014C	YHR082C			0.0001	1		0.0007816011235955057
YFR014C	YHR135C			0.0001	0		0.0007816011235955057
YFR014C	YIL035C			0.0001	1		0.0007816011235955057
YFR014C	YIL042C			0.0001	1		0.0007816011235955057
YFR014C	YIL095W			0.0001	1		0.0007816011235955057
YFR014C	YIR026C			0.0001	1		0.0007816011235955057
YFR014C	YJL128C			0.0001	0		0.0007816011235955057
YFR014C	YJL164C			0.0001	1		0.0007816011235955057
YFR014C	YJL187C			0.0001	0		0.0007816011235955057
YFR014C	YJR059W			0.0001	1		0.0007816011235955057
YFR014C	YJR066W			0.0001	1		0.0007816011235955057
YFR014C	YKL048C			0.0001	1		0.0007816011235955057
YFR014C	YKL126W			0.0001	1		0.0007816011235955057
YFR014C	YKL139W			0.0001	1		0.0007816011235955057
YFR014C	YKL166C			0.0001	0		0.0007816011235955057
YFR014C	YKL168C			0.0001	1		0.0007816011235955057
YFR014C	YKL171W			0.0001	0		0.0007816011235955057
YFR014C	YKL198C			0.0001	1		0.0007816011235955057
YFR014C	YLL010C			0.0001	0		0.0007816011235955057
YFR014C	YLL019C			0.0001	1		0.0007816011235955057
YFR014C	YLR019W			0.0001	1		0.0007816011235955057
YFR014C	YLR113W			0.0001	1		0.0007816011235955057
YFR014C	YLR226W			0.0001	0		0.0007816011235955057
YFR014C	YLR240W			0.0001	1		0.0007816011235955057
YFR014C	YLR248W			0.0001	0		0.0007816011235955057
YFR014C	YLR362W			0.0001	1		0.0007816011235955057
YFR014C	YLR433C			0.0001	0		0.0007816011235955057
YFR014C	YML057W			0.0001	1		0.0007816011235955057
YFR014C	YMR001C			0.0001	1		0.0007816011235955057
YFR014C	YMR104C			0.0001	0		0.0007816011235955057
YFR014C	YMR139W			0.0001	0		0.0007816011235955057
YFR014C	YMR216C			0.0001	0		0.0007816011235955057
YFR014C	YNL032W			0.0001	1		0.0007816011235955057
YFR014C	YNL099C			0.0001	1		0.0007816011235955057
YFR014C	YNL154C			0.0001	0		0.0007816011235955057
YFR014C	YNL161W			0.0001	1		0.0007816011235955057
YFR014C	YNL289W			0.0001	1		0.0007816011235955057
YFR014C	YNL298W			0.0001	1		0.0007816011235955057
YFR014C	YNL307C			0.0001	1		0.0007816011235955057
YFR014C	YNR031C			0.0001	0		0.0007816011235955057
YFR014C	YOL001W			0.0001	1		0.0007816011235955057
YFR014C	YOL045W			0.0001	1		0.0007816011235955057
YFR014C	YOL100W			0.0001	1		0.0007816011235955057
YFR014C	YOR039W			0.0001	1		0.0007816011235955057
YFR014C	YOR061W			0.0001	1		0.0007816011235955057
YFR014C	YOR090C			0.0001	0		0.0007816011235955057
YFR014C	YOR119C			0.0001	1		0.0007816011235955057
YFR014C	YOR231W			0.0001	1		0.0007816011235955057
YFR014C	YOR233W			0.0001	0		0.0007816011235955057
YFR014C	YPL031C			0.0001	1		0.0007816011235955057
YFR014C	YPL042C			0.0001	1		0.0007816011235955057
YFR014C	YPL140C			0.0001	0		0.0007816011235955057
YFR014C	YPL141C			0.0001	1		0.0007816011235955057
YFR014C	YPL153C			0.0001	0		0.0007816011235955057
YFR014C	YPL179W			0.0001	0		0.0007816011235955057
YFR014C	YPL203W			0.0001	0		0.0007816011235955057
YFR014C	YPL204W			0.0001	0		0.0007816011235955057
YFR014C	YPL256C			0.0001	1		0.0007816011235955057
YFR014C	YPR119W			0.0001	1		0.0007816011235955057
YFR014C	YPR120C			0.0001	0		0.0007816011235955057
YFR014C	YPR161C			0.0001	0		0.0007816011235955057
YFR028C	YGL019W	-0.20985110281786917	0.226303256338316	0.1087	35		0.24924412855377012
YFR028C	YGL059W	0.08373173548546949	0.6431704467285092	0.3229	33		0.43310159074475785
YFR028C	YGL134W	0.20817057097738328	0.24502063153893883	0.1193	33		0.2616888056759953
YFR028C	YGR092W	-1.0	0.0	0.4345	2		0.47274218139171226
YFR028C	YGR203W	0.5572247620668116	0.0020680290716210813	0.0011	28		0.007738938053097346
YFR028C	YGR262C	0.375868263664583	0.07027911745622857	0.0369	24		0.12842307692307692
YFR028C	YHL007C			0.0001	1		0.0007816011235955057
YFR028C	YHR004C	0.02162937246964874	0.9113253443226892	0.4471	29		0.47765626799769634
YFR028C	YHR030C	0.03001326703034573	0.8661917503930522	0.4309	34		0.47274218139171226
YFR028C	YHR076W	-0.35342263600177315	0.06000840537592424	0.0321	29		0.1169852652259332
YFR028C	YHR082C	0.5021520339257002	0.00340564079420716	0.0022	32		0.014285880980163361
YFR028C	YHR135C	-0.3260828017438311	0.43055270668837037	0.223	8		0.35960446247464506
