Metabolites,ion,Transcription-factors,feature,coef,coef (abs),cor,pval,fdr
Fumarate,115.0000,SKO1,YNL167C,0.0219160404846,0.0219160404846,0.30477763223,0.218790214015,0.326296237542
L-Glutamine,145.0600,SWI5,YDR146C,-0.0209999681816,0.0209999681816,-0.254226219525,0.308673656817,0.424370439908
2-Oxoadipate,159.0300,SWI5,YDR146C,-0.0208879424935,0.0208879424935,-0.22610589101,0.366960731162,0.482843067318
3-Hydroxyanthranilate,152.0300,RIM101,YHL027W,-0.0208575008541,0.0208575008541,-0.406836392795,0.0938297537074,0.163406537162
L-Proline,114.0600,AZF1,YOR113W,0.0208208255207,0.0208208255207,0.733798075509,0.000527664077759,0.00224286744461
L-Glutamine,145.0600,YAP7,YOL028C,0.0207748677981,0.0207748677981,0.763182629995,0.000229180543998,0.00117370089918
L-Histidinol,140.0800,YAP3,YHL009C,0.0204999749861,0.0204999749861,0.87488061629,2.02488740591e-06,5.1124816799e-05
GMP,362.0500,NRG1,YDR043C,-0.0204976871462,0.0204976871462,-0.651926615038,0.00337119226354,0.00997704875504
Xanthosine,283.0700,CHA4,YLR098C,0.0203247294694,0.0203247294694,-0.385334748303,0.114297666952,0.193207800009
Pyruvate,87.0100,GAT1,YFL021W,0.0202447148032,0.0202447148032,0.434070243148,0.0718868065109,0.129957119287
dUDP,387.0000,YAP3,YHL009C,0.0199993423778,0.0199993423778,0.846596488795,9.41823257833e-06,0.000123024837181
2-Oxoadipate,159.0300,SMP1,YBR182C,0.0199798241278,0.0199798241278,0.175401317524,0.486324137088,0.59923207553
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,TYE7,YOR344C,0.019908026226,0.019908026226,0.861329093455,4.40895445599e-06,7.71179128532e-05
Deoxycytidine,226.0800,SUM1,YDR310C,-0.0197684033189,0.0197684033189,-0.795029527978,8.04755264194e-05,0.000533449666091
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,SIP4,YJL089W,0.0196033787384,0.0196033787384,0.870260801085,2.66556563184e-06,5.82135023045e-05
dUDP,387.0000,CBF1,YJR060W,0.0195146543302,0.0195146543302,0.866279283035,3.35061195016e-06,6.49608439317e-05
L-Glutamine,145.0600,YAP1,YML007W,0.0194364122153,0.0194364122153,0.874800100747,2.03479798019e-06,5.1124816799e-05
Ornithine,131.0800,MET32,YDR253C,-0.019395964897,0.019395964897,0.327084820405,0.185213329262,0.286567854722
Deoxycytidine,226.0800,RIM101,YHL027W,-0.0193349599326,0.0193349599326,-0.66758015558,0.00246837743679,0.00766326328416
Dethiobiotin,213.1200,CAD1,YDR423C,0.0192499581219,0.0192499581219,-0.322362953535,0.192014477461,0.293978652035
L-Asparagine,131.0500,RDS1,YCR106W,-0.019068546618,0.019068546618,-0.491168918367,0.0384589402186,0.0769154213898
L-Asparagine,131.0500,YAP3,YHL009C,0.0189941740333,0.0189941740333,0.549978810618,0.0180459596223,0.0397303861905
Nicotinate,122.0200,RIM101,YHL027W,-0.0189569695264,0.0189569695264,-0.311985460836,0.207538110318,0.312458327737
Nicotinate,122.0200,RGT1,YKL038W,0.0189367790828,0.0189367790828,0.401582180115,0.0985658058122,0.170250028221
Xanthosine,283.0700,YAP7,YOL028C,0.018856432813,0.018856432813,0.856476677902,5.71315622175e-06,8.869192072e-05
Nicotinate,122.0200,CRZ1,YNL027W,-0.0187933676386,0.0187933676386,-0.595189443597,0.00916558386862,0.0224415068948
Deoxycytidine,226.0800,THI2,YBR240C,-0.0186434583577,0.0186434583577,-0.647732546239,0.00365429488127,0.0106817850376
gamma-L-Glutamyl-L-cysteine,249.0600,TEC1,YBR083W,-0.0185205541591,0.0185205541591,-0.669245808761,0.00238536908802,0.00746655892461
Deoxycytidine,226.0800,SKO1,YNL167C,0.0184221625089,0.0184221625089,-0.537189438314,0.0215096756169,0.0463360359093
Dethiobiotin,213.1200,OPI1,YHL020C,-0.0181604308504,0.0181604308504,-0.225247999113,0.368830287455,0.484967159975
2-Oxoadipate,159.0300,SUM1,YDR310C,0.0179357168121,0.0179357168121,0.238618608406,0.340303195768,0.455656146554
Glycine,74.0200,CRZ1,YNL027W,0.0179333114248,0.0179333114248,0.562034079316,0.0151992399996,0.0344231361217
Fumarate,115.0000,RGT1,YKL038W,0.0178359933075,0.0178359933075,0.7708448931,0.000180857960699,0.000967972184022
GMP,362.0500,MAC1,YMR021C,-0.0177957768496,0.0177957768496,-0.311494104772,0.208292885202,0.312703407608
Nicotinate,122.0200,MET32,YDR253C,0.0177004074465,0.0177004074465,0.240806411641,0.335760451265,0.450844422194
Fumarate,115.0000,SKN7,YHR206W,-0.0172809975924,0.0172809975924,-0.611345431494,0.00702423114838,0.0180108490984
L-Proline,114.0600,PDR3,YBL005W,-0.0172696287394,0.0172696287394,0.798279551748,7.16010263487e-05,0.000489359532599
Fumarate,115.0000,AZF1,YOR113W,0.017225794221,0.017225794221,0.469685294622,0.0492224970832,0.0944674186444
L-Asparagine,131.0500,RGT1,YKL038W,-0.0171853448661,0.0171853448661,-0.736148704157,0.00049556307534,0.00215462206669
3-(4-Hydroxyphenyl)pyruvate,179.0300,STB5,YHR178W,-0.0170437079137,0.0170437079137,-0.161939262388,0.520882761676,0.630769437339
L-Citrulline,174.0900,HSF1,YGL073W,0.0169914535336,0.0169914535336,0.849657541835,8.09746185919e-06,0.000115809946452
(S)-2-Acetolactate,131.0300,ACE2,YLR131C,0.016877006089,0.016877006089,0.0851915199713,0.736794868751,0.813869782156
Pyruvate,87.0100,UME6,YDR207C,0.0168567373962,0.0168567373962,0.700959035864,0.0011924192301,0.00425065016359
L-Lactaldehyde,73.0300,TYE7,YOR344C,0.0167284550643,0.0167284550643,0.419078874155,0.0834366491945,0.147332373113
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,STB5,YHR178W,-0.016644437739,0.016644437739,-0.625850353975,0.00546487995871,0.0147566066389
(S)-2-Acetolactate,131.0300,RIM101,YHL027W,-0.0166260827125,0.0166260827125,-0.383464999317,0.116216003437,0.195922543978
"6-phospho-D-glucono-1,5-lactone",257.0100,SNT2,YGL131C,-0.0165847346778,0.0165847346778,0.446496237258,0.0632459907596,0.117008162067
Xanthosine,283.0700,GLN3,YER040W,-0.0165200561991,0.0165200561991,-0.856148917099,5.81207155421e-06,8.90559351048e-05
Nicotinate,122.0200,SWI5,YDR146C,-0.0162614280784,0.0162614280784,-0.400993679995,0.0991067881101,0.171028971307
GMP,362.0500,CAD1,YDR423C,0.0159961402355,0.0159961402355,0.652937124626,0.0033057426385,0.0098756462471
L-Asparagine,131.0500,ACE2,YLR131C,0.0159565533215,0.0159565533215,0.344267656357,0.161829022956,0.255802948099
L-Citrulline,174.0900,YAP3,YHL009C,0.0159542118026,0.0159542118026,0.822259771289,2.82042012051e-05,0.000257528762848
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,STB4,YMR019W,-0.0158805510321,0.0158805510321,-0.856381816442,5.74163486766e-06,8.869192072e-05
3-Hydroxyanthranilate,152.0300,PHO2,YDL106C,-0.0156361497863,0.0156361497863,-0.351263617514,0.152912376315,0.246006363249
Fumarate,115.0000,SMP1,YBR182C,0.0155880812551,0.0155880812551,0.127192517079,0.615004931817,0.713375684037
Fumarate,115.0000,GCN4,YEL009C,-0.0155358893057,0.0155358893057,-0.77681896612,0.0001494328767,0.000840007295059
dUDP,387.0000,YAP1,YML007W,0.0155147669838,0.0155147669838,0.891625703741,6.7759797824e-07,3.00382593286e-05
(S)-2-Acetolactate,131.0300,SWI4,YER111C,-0.0153920810317,0.0153920810317,-0.170855993476,0.497865713954,0.609893524508
gamma-L-Glutamyl-L-cysteine,249.0600,YHP1,YDR451C,-0.0152753717835,0.0152753717835,-0.602556952431,0.00813203358642,0.0203837253485
gamma-L-Glutamyl-L-cysteine,249.0600,GAT1,YFL021W,-0.0152355369537,0.0152355369537,-0.424266363406,0.0792966285116,0.141512547784
"6-phospho-D-glucono-1,5-lactone",257.0100,CRZ1,YNL027W,-0.0151347209298,0.0151347209298,-0.616604643245,0.00642195580695,0.0168531989409
Xanthosine,283.0700,HSF1,YGL073W,0.0150282447192,0.0150282447192,0.845551789145,9.90932541504e-06,0.000123024837181
Ornithine,131.0800,CRZ1,YNL027W,0.0149685937549,0.0149685937549,0.626013241837,0.00544912275268,0.0147566066389
3-Hydroxyanthranilate,152.0300,SUM1,YDR310C,0.0149641072197,0.0149641072197,-0.118727105003,0.638912622262,0.732167661217
gamma-L-Glutamyl-L-cysteine,249.0600,SNT2,YGL131C,-0.0149521768238,0.0149521768238,-0.556668186037,0.0164186901819,0.036888341958
L-Histidinol,140.0800,HAP3,YBL021C,-0.0149246396672,0.0149246396672,-0.878213833237,1.64941686213e-06,4.67745080307e-05
Ornithine,131.0800,LEU3,YLR451W,0.0148683510812,0.0148683510812,0.888082266093,8.66442564516e-07,3.50264015443e-05
gamma-L-Glutamyl-L-cysteine,249.0600,PDR1,YGL013C,0.0146896283287,0.0146896283287,0.523080158922,0.0259142408916,0.0542258344648
2-Oxoadipate,159.0300,SNT2,YGL131C,-0.014684698667,0.014684698667,-0.0372784321699,0.883246680054,0.922577620727
gamma-L-Glutamyl-L-cysteine,249.0600,PUT3,YKL015W,-0.0146392553685,0.0146392553685,-0.527893449509,0.0243392177652,0.051554641866
3-(4-Hydroxyphenyl)pyruvate,179.0300,SMP1,YBR182C,0.0145853918367,0.0145853918367,0.054812750586,0.828974276358,0.88486018263
Deoxycytidine,226.0800,UGA3,YDL170W,0.0145476152581,0.0145476152581,-0.00302619413051,0.990491629336,0.994154303084
L-Lactaldehyde,73.0300,STB5,YHR178W,-0.0145379144215,0.0145379144215,-0.398247711703,0.101659310202,0.174640767979
L-Asparagine,131.0500,GZF3,YJL110C,0.0144697888754,0.0144697888754,0.418654845277,0.0837819003438,0.147804652417
3-(4-Hydroxyphenyl)pyruvate,179.0300,CRZ1,YNL027W,-0.0144689662329,0.0144689662329,-0.529442088887,0.0238487011608,0.0506285276039
L-Histidinol,140.0800,TEC1,YBR083W,-0.0144487948788,0.0144487948788,-0.787342373312,0.000105252611339,0.00065782882087
Glycine,74.0200,STP1,YDR463W,-0.0141984417147,0.0141984417147,0.313677464186,0.204952722125,0.309547036595
Ornithine,131.0800,SMP1,YBR182C,-0.0141926048675,0.0141926048675,-0.158382222781,0.530200390584,0.638795651306
L-Citrulline,174.0900,OPI1,YHL020C,-0.014191175676,0.014191175676,-0.402215338633,0.0979861493333,0.169711653358
Nicotinate,122.0200,PHO2,YDL106C,-0.0140556067854,0.0140556067854,-0.0773632330689,0.760276142047,0.828757699306
gamma-L-Glutamyl-L-cysteine,249.0600,SUM1,YDR310C,-0.0138996442223,0.0138996442223,-0.713574392636,0.000883090713831,0.00333573033057
L-Glutamine,145.0600,SKO1,YNL167C,0.0138686192037,0.0138686192037,-0.575388433551,0.012474433842,0.0289394680096
Pyruvate,87.0100,AFT2,YPL202C,-0.0138045571974,0.0138045571974,-0.798858913642,7.01097984586e-05,0.000480897534554
GMP,362.0500,PDR3,YBL005W,0.0137819918091,0.0137819918091,0.261178438188,0.295170607811,0.410259074499
Deoxycytidine,226.0800,AFT2,YPL202C,0.0137507127938,0.0137507127938,0.726755282235,0.000634457396025,0.0025924065644
L-Lactaldehyde,73.0300,RIM101,YHL027W,-0.0137390308904,0.0137390308904,-0.38321560167,0.116473595896,0.196014023209
Dethiobiotin,213.1200,RLM1,YPL089C,0.0137050544394,0.0137050544394,0.632425411405,0.00485753599182,0.0134147069542
L-Glutamine,145.0600,STB5,YHR178W,-0.0135857187929,0.0135857187929,-0.767979447454,0.000197807276806,0.00104689088003
L-Glutamine,145.0600,SOK2,YMR016C,-0.0135601835089,0.0135601835089,-0.893932985164,5.74731289856e-07,2.93049226891e-05
(S)-2-Acetolactate,131.0300,PDR3,YBL005W,0.0135000667931,0.0135000667931,-0.0222658522497,0.930119550316,0.952169798276
2-Oxoadipate,159.0300,SWI4,YER111C,-0.0134674997057,0.0134674997057,0.19572850072,0.436354466939,0.550148299393
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,MAC1,YMR021C,-0.0133994425288,0.0133994425288,0.363894990808,0.137678954126,0.225508631757
L-Glutamine,145.0600,RAP1,YNL216W,0.013318849226,0.013318849226,0.86633805499,3.33949473786e-06,6.49608439317e-05
L-Histidinol,140.0800,YHP1,YDR451C,-0.0132753112706,0.0132753112706,-0.785896813323,0.000110568633615,0.000678550008463
Fumarate,115.0000,RLM1,YPL089C,0.0132606142093,0.0132606142093,-0.55334110363,0.0172128536977,0.0382507859948
Xanthosine,283.0700,UGA3,YDL170W,0.0132480476905,0.0132480476905,0.227721567879,0.363454288257,0.478892612821
Glycine,74.0200,GAT1,YFL021W,-0.01323337151,0.01323337151,-0.38578917173,0.113834851655,0.192596810458
L-Asparagine,131.0500,CHA4,YLR098C,-0.0131638700202,0.0131638700202,-0.560413680771,0.0155596542985,0.0351526078088
3-Hydroxyanthranilate,152.0300,GZF3,YJL110C,0.0131550713247,0.0131550713247,0.0420845464619,0.86831130176,0.911990864204
Nicotinate,122.0200,CAD1,YDR423C,0.0130839428807,0.0130839428807,0.484869619143,0.04140731264,0.0818666951259
L-Proline,114.0600,INO2,YDR123C,0.0128544127829,0.0128544127829,0.849335205497,8.2286014584e-06,0.000115809946452
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,YAP1,YML007W,-0.0127705246172,0.0127705246172,0.754748994987,0.000294529058543,0.00143121537399
dUDP,387.0000,SOK2,YMR016C,-0.0127511373788,0.0127511373788,-0.928892917653,2.62504951523e-08,6.23449259868e-06
2-Oxoadipate,159.0300,CHA4,YLR098C,-0.0127470333165,0.0127470333165,0.0669824652698,0.791720702919,0.8556806701
2-Oxoadipate,159.0300,RIM101,YHL027W,-0.0126489328196,0.0126489328196,-0.134721727683,0.5940460599,0.69500462673
L-Histidinol,140.0800,RIM101,YHL027W,-0.0125980081985,0.0125980081985,-0.641114176713,0.00414041137904,0.0117590158747
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,RFX1,YLR176C,-0.0125933382704,0.0125933382704,-0.87115564341,2.52941032934e-06,5.65397603029e-05
Deoxycytidine,226.0800,SMP1,YBR182C,0.0125416187547,0.0125416187547,0.0168527939637,0.947082081556,0.963181893931
Ornithine,131.0800,YAP3,YHL009C,0.0124056986606,0.0124056986606,0.871402931524,2.49285644542e-06,5.63860386463e-05
Xanthine,151.0300,GAT1,YFL021W,0.0122917675843,0.0122917675843,-0.0781477120501,0.757913684405,0.827861938252
2-Oxoadipate,159.0300,UME6,YDR207C,0.0122831686108,0.0122831686108,0.294410962312,0.235654410111,0.344948674276
GMP,362.0500,AFT2,YPL202C,-0.0122750300968,0.0122750300968,-0.674112495823,0.00215590822516,0.00689600274043
dUDP,387.0000,RGT1,YKL038W,-0.0122660394077,0.0122660394077,-0.918888443323,7.28692613324e-08,1.25865087756e-05
L-Glutamine,145.0600,YAP5,YIR018W,-0.0122373357291,0.0122373357291,-0.611780202717,0.00697277276937,0.0179515830106
dUDP,387.0000,CAD1,YDR423C,-0.0122302454486,0.0122302454486,-0.604250593516,0.00790827122101,0.0199544692164
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,STP1,YDR463W,-0.0121870803809,0.0121870803809,0.44266541485,0.0658226600554,0.120600823631
Deoxycytidine,226.0800,TEC1,YBR083W,0.0119494823248,0.0119494823248,-0.50993049539,0.0306238375654,0.0629710945609
Nicotinate,122.0200,AFT2,YPL202C,-0.0118468161929,0.0118468161929,-0.422929427822,0.0803488816828,0.142942767039
Pyruvate,87.0100,SWI5,YDR146C,-0.011833114476,0.011833114476,-0.106850396386,0.673028964906,0.762054511334
L-Histidinol,140.0800,CAD1,YDR423C,-0.01166985639,0.01166985639,-0.709701576642,0.000969943212932,0.00359939864174
Glycine,74.0200,RLM1,YPL089C,0.0116516261035,0.0116516261035,0.716618466181,0.000819464759564,0.00316459968124
3-Hydroxyanthranilate,152.0300,STP1,YDR463W,0.0116271264123,0.0116271264123,-0.0786344628006,0.756448858998,0.827278259129
2-Oxoadipate,159.0300,GZF3,YJL110C,0.0116103506542,0.0116103506542,0.124042698041,0.623859107011,0.720232094942
2-Oxoadipate,159.0300,GCN4,YEL009C,0.011579761735,0.011579761735,-0.29100500211,0.241371208538,0.351421682928
Deoxycytidine,226.0800,NRG1,YDR043C,0.0114906259968,0.0114906259968,0.527208349984,0.0245587144067,0.0519616451813
dUDP,387.0000,STP1,YDR463W,-0.0114250961289,0.0114250961289,0.316441531236,0.200774845445,0.304447092056
dUDP,387.0000,REB1,YBR049C,0.0111896684812,0.0111896684812,0.878788404828,1.59117122455e-06,4.58064443431e-05
L-Histidinol,140.0800,SWI4,YER111C,-0.0111594542127,0.0111594542127,-0.814325188351,3.8947156951e-05,0.000309931699212
L-Glutamine,145.0600,HSF1,YGL073W,0.011131053018,0.011131053018,0.875498631105,1.95019017638e-06,5.07583744536e-05
L-Glutamine,145.0600,CAD1,YDR423C,-0.0111175096832,0.0111175096832,-0.551055118108,0.01777588391,0.0391811826322
Glycine,74.0200,MAC1,YMR021C,-0.0110441198566,0.0110441198566,0.198182646366,0.430508702131,0.544916731242
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,GAT1,YFL021W,-0.0109991636127,0.0109991636127,0.0706175837476,0.780672036176,0.846619217314
Xanthosine,283.0700,ADR1,YDR216W,0.010964318579,0.010964318579,0.762855678873,0.000231463483376,0.00118220596348
L-Glutamine,145.0600,GZF3,YJL110C,0.0108528221114,0.0108528221114,0.0698768096445,0.782920393984,0.848089366346
L-Proline,114.0600,RPH1,YER169W,0.0107934010851,0.0107934010851,0.835527002533,1.58508403823e-05,0.000169044010763
3-Hydroxyanthranilate,152.0300,CHA4,YLR098C,-0.010791274299,0.010791274299,-0.423233275973,0.0801088407106,0.142649294611
L-Citrulline,174.0900,MAC1,YMR021C,0.0107712913691,0.0107712913691,0.383368020457,0.116316120846,0.195922543978
(S)-2-Acetolactate,131.0300,YAP1,YML007W,-0.0107500066377,0.0107500066377,-0.00309273173453,0.990282575905,0.994154303084
L-Asparagine,131.0500,NRG1,YDR043C,0.010596388737,0.010596388737,0.488860280002,0.0395201893336,0.0785383982522
L-Citrulline,174.0900,MOT3,YMR070W,0.0104777969699,0.0104777969699,0.747644319856,0.000361137204276,0.00166949072536
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,SMP1,YBR182C,-0.0103766301356,0.0103766301356,-0.419319727234,0.0832410061269,0.147123638736
"6-phospho-D-glucono-1,5-lactone",257.0100,AZF1,YOR113W,-0.0103433388805,0.0103433388805,0.131365305517,0.603352854388,0.703726472276
Xanthosine,283.0700,YAP3,YHL009C,0.0102155101538,0.0102155101538,0.893796666578,5.80409781224e-07,2.93049226891e-05
"6-phospho-D-glucono-1,5-lactone",257.0100,CAD1,YDR423C,0.010167441278,0.010167441278,0.501657392662,0.0339098945597,0.0689570753005
Nicotinate,122.0200,GAT1,YFL021W,0.0100108016746,0.0100108016746,0.346476382251,0.158976560169,0.25296279017
Pyruvate,87.0100,GZF3,YJL110C,0.00998458224937,0.00998458224937,0.0271234092736,0.914921912209,0.940157724823
gamma-L-Glutamyl-L-cysteine,249.0600,SKO1,YNL167C,0.00991130583267,0.00991130583267,-0.589258774367,0.0100721045581,0.0243473265399
dUDP,387.0000,PHO2,YDL106C,-0.00987743048257,0.00987743048257,-0.87435795954,2.0899682324e-06,5.1124816799e-05
L-Proline,114.0600,SOK2,YMR016C,0.00985411191511,0.00985411191511,0.892455417518,6.38914688562e-07,3.00382593286e-05
gamma-L-Glutamyl-L-cysteine,249.0600,LEU3,YLR451W,0.00983150163846,0.00983150163846,0.81052465509,4.52183362341e-05,0.00033958434326
Xanthosine,283.0700,RIM101,YHL027W,0.00978021887156,0.00978021887156,-0.350155398988,0.15430185295,0.247524134199
Glycine,74.0200,NRG1,YDR043C,0.00975356832701,0.00975356832701,0.669251364526,0.00238509611389,0.00746655892461
2-Oxoadipate,159.0300,MAC1,YMR021C,-0.00973840213335,0.00973840213335,-0.285964093665,0.249992511197,0.360657381377
gamma-L-Glutamyl-L-cysteine,249.0600,RGT1,YKL038W,-0.00971609324993,0.00971609324993,-0.812705356748,4.15227904661e-05,0.000323333204449
L-Asparagine,131.0500,RTG3,YBL103C,0.00971415358093,0.00971415358093,0.637355487959,0.00443919686866,0.0124586027333
Nicotinate,122.0200,SUM1,YDR310C,0.00970416543622,0.00970416543622,0.10015514552,0.692537835273,0.77855796908
dUDP,387.0000,RPN4,YDL020C,-0.00960441211692,0.00960441211692,-0.829254522855,2.09408153386e-05,0.00020831177562
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,HAP5,YOR358W,-0.00950484314189,0.00950484314189,-0.877068672514,1.77100053267e-06,4.87666813345e-05
Deoxycytidine,226.0800,MAC1,YMR021C,0.0094819036825,0.0094819036825,0.407730059,0.0930409019913,0.162479516345
(S)-2-Acetolactate,131.0300,UME6,YDR207C,0.00946351144367,0.00946351144367,0.0142371554895,0.95528672815,0.969089573853
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,HAP1,YLR256W,0.00941934219395,0.00941934219395,0.901698023096,3.20825611296e-07,2.55634148448e-05
Glycine,74.0200,MOT3,YMR070W,0.00941237188478,0.00941237188478,0.734703642808,0.000515097074741,0.002222384441
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,AZF1,YOR113W,-0.00933946758973,0.00933946758973,-0.847125118735,9.17778444183e-06,0.000123024837181
L-Lactaldehyde,73.0300,RDS1,YCR106W,-0.00933569469339,0.00933569469339,-0.317500093733,0.199189794967,0.303010897068
Xanthine,151.0300,UGA3,YDL170W,0.00928891502291,0.00928891502291,0.385798392022,0.113825474891,0.192596810458
"6-phospho-D-glucono-1,5-lactone",257.0100,REB1,YBR049C,0.00927654628378,0.00927654628378,-0.256423377886,0.304366995256,0.420274194031
L-Glutamine,145.0600,STB4,YMR019W,-0.00925920240091,0.00925920240091,-0.704406609883,0.00110010425597,0.00395870849687
Glycine,74.0200,MET32,YDR253C,-0.00924194711524,0.00924194711524,0.32521668448,0.187884594432,0.289572887114
dUDP,387.0000,RFX1,YLR176C,-0.00919719315649,0.00919719315649,-0.904830372979,2.50129249568e-07,2.16020715536e-05
Dethiobiotin,213.1200,UGA3,YDL170W,0.00919134020826,0.00919134020826,-0.0968607480956,0.702206085428,0.784818566067
Ornithine,131.0800,YAP7,YOL028C,0.00917692461878,0.00917692461878,0.856669823382,5.65554594026e-06,8.869192072e-05
