Metabolites,ion,Transcription-factors,feature,coef,coef (abs),cor,pval,fdr
Nicotinate,122.0200,SPT2,YER161C,0.0,0.0,0.28031828949,0.259875796288,0.343772706901
Nicotinate,122.0200,GLN3,YER040W,0.0,0.0,0.196621390962,0.434222844674,0.508449686244
Nicotinate,122.0200,SUM1,YDR310C,0.0,0.0,-0.0282346584828,0.911448952203,0.928886846296
N-Acetyl-L-glutamyl 5-phosphate,268.0200,MAC1,YMR021C,0.0,0.0,-0.6769490729,0.00203078769466,0.00637247173153
N-Acetyl-L-glutamyl 5-phosphate,268.0200,SOK2,YMR016C,0.0,0.0,-0.842700770346,1.13626729396e-05,0.000108842446053
Nicotinate,122.0200,INO2,YDR123C,0.0,0.0,0.16273001638,0.518821789902,0.586190785901
N-Acetyl-L-glutamyl 5-phosphate,268.0200,HAP1,YLR256W,0.0,0.0,0.824138927378,2.60688230194e-05,0.000210882252171
N-Acetyl-L-glutamyl 5-phosphate,268.0200,RFX1,YLR176C,0.0,0.0,-0.850320900145,7.83320846708e-06,8.43914152147e-05
N-Acetyl-L-glutamyl 5-phosphate,268.0200,CHA4,YLR098C,0.0,0.0,-0.704953453236,0.00108602327284,0.00376488067919
Nicotinate,122.0200,MET32,YDR253C,0.0,0.0,-0.123221031542,0.626176973479,0.68242041421
N-Acetyl-L-glutamyl 5-phosphate,268.0200,RGT1,YKL038W,0.0,0.0,-0.86291936176,4.04146113201e-06,4.95873657995e-05
N-Acetyl-L-glutamyl 5-phosphate,268.0200,RIM101,YHL027W,0.0,0.0,-0.585304324332,0.0107155204991,0.0241181635679
N-Acetyl-L-glutamyl 5-phosphate,268.0200,SPT23,YKL020C,0.0,0.0,-0.777476231649,0.000146276782527,0.000788811093925
N-Acetyl-L-glutamyl 5-phosphate,268.0200,GZF3,YJL110C,0.0,0.0,-0.336287041594,0.172425411798,0.24642265321
N-Acetyl-L-glutamyl 5-phosphate,268.0200,ZAP1,YJL056C,0.0,0.0,-0.869896682505,2.72274603966e-06,3.73076530991e-05
N-Acetyl-L-glutamyl 5-phosphate,268.0200,FKH1,YIL131C,0.0,0.0,-0.782072172103,0.000125743180479,0.000710640635402
Nicotinate,122.0200,STP1,YDR463W,0.0,0.0,0.184248913951,0.464238987288,0.536170252902
N-Acetyl-L-glutamyl 5-phosphate,268.0200,STB5,YHR178W,0.0,0.0,-0.85610391048,5.82576823687e-06,6.59247555923e-05
N-Acetyl-L-glutamyl 5-phosphate,268.0200,STE12,YHR084W,0.0,0.0,-0.838257417025,1.39907831148e-05,0.000128386009759
N-Acetyl-L-glutamyl 5-phosphate,268.0200,SMP1,YBR182C,0.0,0.0,0.357727634607,0.144978828502,0.212934607564
Nicotinate,122.0200,HAP2,YGL237C,0.0,0.0,-0.314648759613,0.203478167671,0.279494539745
Nicotinate,122.0200,RFX1,YLR176C,0.0,0.0,0.225374936583,0.368553323144,0.44760671492
Nicotinate,122.0200,OPI1,YHL020C,0.0,0.0,0.23229656748,0.353628547965,0.433006970237
Nicotinate,122.0200,RGT1,YKL038W,0.0,0.0,0.201321265243,0.423092723082,0.498840402759
Inosine,267.0700,ABF1,YKL112W,0.0,0.0,0.142973113441,0.571422986941,0.634140144044
Inosine,267.0700,MSN4,YKL062W,0.0,0.0,-0.0237429100306,0.925495672993,0.939694351379
Nicotinate,122.0200,MSN4,YKL062W,0.0,0.0,0.130687283078,0.6052400544,0.664243356186
Inosine,267.0700,RGT1,YKL038W,0.0,0.0,-0.1660088224,0.510316908413,0.580483415886
Inosine,267.0700,SPT23,YKL020C,0.0,0.0,-0.00221101566892,0.993052869366,0.994418829297
Inosine,267.0700,GZF3,YJL110C,0.0,0.0,-0.0523007054792,0.836710198256,0.868524274235
Nicotinate,122.0200,ASH1,YKL185W,0.0,0.0,0.3092616032,0.211744838988,0.288851173236
Inosine,267.0700,ZAP1,YJL056C,0.0,0.0,-0.226203869898,0.366747551014,0.44572991175
Inosine,267.0700,FKH1,YIL131C,0.0,0.0,-0.194862923757,0.438426067042,0.512719434981
Nicotinate,122.0200,CHA4,YLR098C,0.0,0.0,0.064020607221,0.800751153634,0.840788711316
Inosine,267.0700,STB5,YHR178W,0.0,0.0,-0.183158569881,0.466933112445,0.53871205366
Inosine,267.0700,STE12,YHR084W,0.0,0.0,-0.0140336644488,0.955925221512,0.964944701655
Inosine,267.0700,RIM101,YHL027W,0.0,0.0,-0.0634548971273,0.802478729157,0.842197762844
Inosine,267.0700,OPI1,YHL020C,0.0,0.0,-0.237552171593,0.342530358461,0.423604928018
Nicotinate,122.0200,ACE2,YLR131C,0.0,0.0,0.145057333505,0.565767809382,0.628822847679
Inosine,267.0700,SUT1,YGL162W,0.0,0.0,-0.0895397618605,0.723845909616,0.769028022287
Inosine,267.0700,BAS1,YKR099W,0.0,0.0,0.442606408464,0.0658629491649,0.109470837881
Inosine,267.0700,ACE2,YLR131C,0.0,0.0,-0.0485875715307,0.848170873012,0.878022610471
Inosine,267.0700,RFX1,YLR176C,0.0,0.0,-0.237652938538,0.342319556281,0.423584085506
Nicotinate,122.0200,STB5,YHR178W,0.0,0.0,0.142567799034,0.572525550282,0.634878736418
Inosine,267.0700,AFT2,YPL202C,0.0,0.0,0.0291809867108,0.908492616811,0.926738848723
Inosine,267.0700,GCR1,YPL075W,0.0,0.0,0.273387635152,0.272337151793,0.354883257468
Inosine,267.0700,MET31,YPL038W,0.0,0.0,-0.0350390588453,0.890218826548,0.912359416791
Inosine,267.0700,HAP5,YOR358W,0.0,0.0,-0.176856062645,0.482658033495,0.55247649117
Inosine,267.0700,AZF1,YOR113W,0.0,0.0,-0.160670776791,0.52419679052,0.59104067656
Inosine,267.0700,CIN5,YOR028C,0.0,0.0,-0.117095985262,0.64355928262,0.698575284912
Inosine,267.0700,INO4,YOL108C,0.0,0.0,-0.148174031502,0.557356778755,0.620421613048
Inosine,267.0700,RAP1,YNL216W,0.0,0.0,0.209834826236,0.40332089579,0.480290532391
Nicotinate,122.0200,SPT23,YKL020C,0.0,0.0,0.16757879088,0.506268024331,0.576436056866
Inosine,267.0700,FKH2,YNL068C,0.0,0.0,0.130065726213,0.606972182853,0.665475525778
Nicotinate,122.0200,FKH1,YIL131C,0.0,0.0,0.17136520332,0.496566212313,0.566910929269
Inosine,267.0700,MSN2,YMR037C,0.0,0.0,-0.148174031502,0.557356778755,0.620421613048
Nicotinate,122.0200,ZAP1,YJL056C,0.0,0.0,0.259867129152,0.297689746495,0.381546013113
Inosine,267.0700,SOK2,YMR016C,0.0,0.0,-0.148174031502,0.557356778755,0.620421613048
Inosine,267.0700,SFP1,YLR403W,0.0,0.0,0.254372560095,0.30838568943,0.393393426379
Nicotinate,122.0200,PUT3,YKL015W,0.0,0.0,-0.0368773527945,0.884494829613,0.908197794017
O-Acetylcarnitine,202.1100,MET31,YPL038W,0.0,0.0,-0.162364384423,0.51977427734,0.586721480944
O-Acetylcarnitine,202.1100,CIN5,YOR028C,0.0,0.0,0.221682374547,0.376657746205,0.455241016996
O-Phospho-L-serine,184.0000,RPH1,YER169W,0.0,0.0,0.585194142515,0.0107339079615,0.0241181635679
O-Phospho-L-serine,184.0000,MET31,YPL038W,0.0,0.0,-0.594730913617,0.0092332419638,0.0216135053043
"But-1-ene-1,2,4-tricarboxylate",187.0200,MET32,YDR253C,0.0,0.0,0.618171527761,0.00625084749096,0.0159735858588
gamma-Amino-gamma-cyanobutanoate,127.0500,YAP7,YOL028C,0.0,0.0,-0.65543274697,0.00314855613521,0.00924253575176
"But-1-ene-1,2,4-tricarboxylate",187.0200,SWI5,YDR146C,0.0,0.0,-0.587429656153,0.0103657472863,0.0236807448466
"But-1-ene-1,2,4-tricarboxylate",187.0200,INO2,YDR123C,0.0,0.0,-0.731673916638,0.000558153383912,0.00216905158446
"But-1-ene-1,2,4-tricarboxylate",187.0200,NRG1,YDR043C,0.0,0.0,-0.760910871741,0.00024544325271,0.00116741889998
"But-1-ene-1,2,4-tricarboxylate",187.0200,PHO2,YDL106C,0.0,0.0,-0.707651972396,0.00101871375015,0.00356549812552
"But-1-ene-1,2,4-tricarboxylate",187.0200,MBP1,YDL056W,0.0,0.0,-0.76517837843,0.000215652908332,0.00106557907646
"But-1-ene-1,2,4-tricarboxylate",187.0200,RPN4,YDL020C,0.0,0.0,-0.596824745586,0.00892752610374,0.0211461647683
"But-1-ene-1,2,4-tricarboxylate",187.0200,RDS1,YCR106W,0.0,0.0,-0.726779231437,0.000634065766452,0.00239999936557
"But-1-ene-1,2,4-tricarboxylate",187.0200,THI2,YBR240C,0.0,0.0,-0.477752500939,0.0449427184544,0.0783359114959
"But-1-ene-1,2,4-tricarboxylate",187.0200,TEC1,YBR083W,0.0,0.0,-0.708904477634,0.000988673803791,0.00348844860437
gamma-Amino-gamma-cyanobutanoate,127.0500,INO4,YOL108C,0.0,0.0,-0.879848840236,1.48831331816e-06,2.59534016185e-05
gamma-Amino-gamma-cyanobutanoate,127.0500,TYE7,YOR344C,0.0,0.0,0.753315625397,0.000307060591928,0.00137987722793
"But-1-ene-1,2,4-tricarboxylate",187.0200,HAP3,YBL021C,0.0,0.0,-0.6644473884,0.00263094541985,0.0079694657378
4-Aminobutanoate,102.0600,HAP3,YBL021C,0.0,0.0,0.185263138439,0.461739976098,0.534131413028
O-Phospho-L-serine,184.0000,ARR1,YPR199C,0.0,0.0,0.0355487899854,0.888631119206,0.911159795467
O-Phospho-L-serine,184.0000,ROX1,YPR065W,0.0,0.0,0.610348167644,0.00714342533107,0.0176249555717
"But-1-ene-1,2,4-tricarboxylate",187.0200,SUM1,YDR310C,0.0,0.0,-0.651833828595,0.00337725479375,0.00973661937668
"But-1-ene-1,2,4-tricarboxylate",187.0200,CAD1,YDR423C,0.0,0.0,-0.322563738874,0.191721950652,0.265685748873
"But-1-ene-1,2,4-tricarboxylate",187.0200,YHP1,YDR451C,0.0,0.0,-0.610548934655,0.00711929891544,0.017588856144
"But-1-ene-1,2,4-tricarboxylate",187.0200,YAP3,YHL009C,0.0,0.0,0.503217713396,0.0332702434276,0.0609582312466
"But-1-ene-1,2,4-tricarboxylate",187.0200,SIP4,YJL089W,0.0,0.0,0.608634595423,0.00735204880501,0.0180617261981
"But-1-ene-1,2,4-tricarboxylate",187.0200,ZAP1,YJL056C,0.0,0.0,-0.756366822736,0.00028090482594,0.00129977995732
"But-1-ene-1,2,4-tricarboxylate",187.0200,XBP1,YIL101C,0.0,0.0,-0.727944516368,0.00061525314701,0.00234165704647
"But-1-ene-1,2,4-tricarboxylate",187.0200,STB5,YHR178W,0.0,0.0,-0.754584140635,0.000295948046168,0.00133869437919
"But-1-ene-1,2,4-tricarboxylate",187.0200,STE12,YHR084W,0.0,0.0,-0.809665945363,4.67484966507e-05,0.000338603744748
"But-1-ene-1,2,4-tricarboxylate",187.0200,RIM101,YHL027W,0.0,0.0,-0.462793464369,0.0531169719222,0.0903484942976
"But-1-ene-1,2,4-tricarboxylate",187.0200,OPI1,YHL020C,0.0,0.0,-0.747751032621,0.000360050408409,0.00156021843644
"But-1-ene-1,2,4-tricarboxylate",187.0200,SUT1,YGL162W,0.0,0.0,-0.719372016189,0.000765251317845,0.00279352673702
"But-1-ene-1,2,4-tricarboxylate",187.0200,STP1,YDR463W,0.0,0.0,-0.735002436613,0.000511006011064,0.00203285451396
"But-1-ene-1,2,4-tricarboxylate",187.0200,HSF1,YGL073W,0.0,0.0,0.791155640067,9.2257424054e-05,0.000571449558168
"But-1-ene-1,2,4-tricarboxylate",187.0200,PHO4,YFR034C,0.0,0.0,-0.532974137321,0.0227588635898,0.0443006756507
"But-1-ene-1,2,4-tricarboxylate",187.0200,RPH1,YER169W,0.0,0.0,-0.731673916638,0.000558153383912,0.00216905158446
"But-1-ene-1,2,4-tricarboxylate",187.0200,SPT2,YER161C,0.0,0.0,-0.606197840572,0.00765716810645,0.0186270402003
"But-1-ene-1,2,4-tricarboxylate",187.0200,SWI4,YER111C,0.0,0.0,-0.651589310655,0.00339327404993,0.00974438667494
"But-1-ene-1,2,4-tricarboxylate",187.0200,GLN3,YER040W,0.0,0.0,-0.742899866201,0.000412324473411,0.00173844913114
"But-1-ene-1,2,4-tricarboxylate",187.0200,GCN4,YEL009C,0.0,0.0,-0.68316382155,0.00177751257329,0.00573425031028
O-Phospho-L-serine,184.0000,AFT2,YPL202C,0.0,0.0,0.594054198038,0.00933382714344,0.021822249524
O-Phospho-L-serine,184.0000,HAP5,YOR358W,0.0,0.0,0.632269000101,0.00487131568941,0.0132160912617
"But-1-ene-1,2,4-tricarboxylate",187.0200,PHD1,YKL043W,0.0,0.0,0.401151872158,0.0989611594629,0.15448975859
gamma-Amino-gamma-cyanobutanoate,127.0500,HAP5,YOR358W,0.0,0.0,-0.858659639682,5.09046137506e-06,6.07517357548e-05
O-Phospho-L-serine,184.0000,MSN4,YKL062W,0.0,0.0,0.501582467796,0.0339408466091,0.0621347937924
O-Phospho-L-serine,184.0000,RGT1,YKL038W,0.0,0.0,0.59122488421,0.00976394894589,0.0226258981091
O-Phospho-L-serine,184.0000,SPT23,YKL020C,0.0,0.0,0.590102731186,0.00993888654391,0.0229213603082
O-Phospho-L-serine,184.0000,PUT3,YKL015W,0.0,0.0,0.0895024308678,0.723956782886,0.769028022287
O-Phospho-L-serine,184.0000,GZF3,YJL110C,0.0,0.0,0.306493757913,0.21607606494,0.294391843936
L-Asparagine,131.0500,TEC1,YBR083W,0.0,0.0,-0.491172095127,0.0384574951113,0.0686202363751
O-Phospho-L-serine,184.0000,ZAP1,YJL056C,0.0,0.0,0.624102439951,0.00563630994022,0.0147421567778
L-Asparagine,131.0500,THI2,YBR240C,0.0,0.0,-0.204055574557,0.416687508418,0.492182541041
O-Phospho-L-serine,184.0000,XBP1,YIL101C,0.0,0.0,0.599543484236,0.0085427748693,0.0204129325105
O-Phospho-L-serine,184.0000,STB5,YHR178W,0.0,0.0,0.597069627485,0.00889230986327,0.0210866500992
O-Phospho-L-serine,184.0000,STE12,YHR084W,0.0,0.0,0.487996091,0.0399231563297,0.0706581632285
O-Phospho-L-serine,184.0000,RIM101,YHL027W,0.0,0.0,0.406964871508,0.0937160470257,0.147567301157
O-Phospho-L-serine,184.0000,OPI1,YHL020C,0.0,0.0,0.618147940838,0.00625339556285,0.0159735858588
O-Phospho-L-serine,184.0000,YAP3,YHL009C,0.0,0.0,-0.380303814285,0.119511049848,0.180985213717
O-Phospho-L-serine,184.0000,SUT1,YGL162W,0.0,0.0,0.507474229325,0.0315725581153,0.0583865088262
O-Phospho-L-serine,184.0000,HSF1,YGL073W,0.0,0.0,-0.562467120843,0.0151040519832,0.0315064465437
O-Phospho-L-serine,184.0000,GAT1,YFL021W,0.0,0.0,0.232958769945,0.352219013524,0.432403780515
O-Phospho-L-serine,184.0000,ASH1,YKL185W,0.0,0.0,0.579624505873,0.0116968368272,0.0257519068857
O-Phospho-L-serine,184.0000,DAL80,YKR034W,0.0,0.0,0.298831691736,0.228364370538,0.307869003244
O-Phospho-L-serine,184.0000,BAS1,YKR099W,0.0,0.0,-0.431635153934,0.0736774892754,0.120083310879
O-Phospho-L-serine,184.0000,FKH2,YNL068C,0.0,0.0,-0.58314024482,0.0110813194854,0.0246901335378
O-Phospho-L-serine,184.0000,AZF1,YOR113W,0.0,0.0,0.549443877112,0.0181813885889,0.0365636764992
O-Phospho-L-serine,184.0000,CIN5,YOR028C,0.0,0.0,0.545930578616,0.019090896538,0.0380424434662
O-Phospho-L-serine,184.0000,INO4,YOL108C,0.0,0.0,0.585194142515,0.0107339079615,0.0241181635679
O-Phospho-L-serine,184.0000,YAP7,YOL028C,0.0,0.0,0.271688673535,0.275447216079,0.357868364019
O-Phospho-L-serine,184.0000,DAL82,YNL314W,0.0,0.0,0.426643501368,0.0774506824084,0.125020170273
O-Phospho-L-serine,184.0000,RAP1,YNL216W,0.0,0.0,-0.585353492735,0.0107073232774,0.0241181635679
gamma-Amino-gamma-cyanobutanoate,127.0500,MET31,YPL038W,0.0,0.0,0.770271833782,0.000184145711682,0.000939659425965
O-Phospho-L-serine,184.0000,MOT3,YMR070W,0.0,0.0,0.419467687075,0.0831209858115,0.132894880171
O-Phospho-L-serine,184.0000,CHA4,YLR098C,0.0,0.0,0.537828855871,0.0213249829247,0.041770190769
O-Phospho-L-serine,184.0000,MSN2,YMR037C,0.0,0.0,0.585194142515,0.0107339079615,0.0241181635679
O-Phospho-L-serine,184.0000,MAC1,YMR021C,0.0,0.0,0.4978288672,0.0355195560666,0.0645524841716
O-Phospho-L-serine,184.0000,SOK2,YMR016C,0.0,0.0,0.585194142515,0.0107339079615,0.0241181635679
O-Phospho-L-serine,184.0000,SFP1,YLR403W,0.0,0.0,-0.56764333473,0.0140024532107,0.0296906386525
gamma-Amino-gamma-cyanobutanoate,127.0500,AFT2,YPL202C,0.0,0.0,-0.814244566195,3.90720511794e-05,0.000293241786171
O-Phospho-L-serine,184.0000,RFX1,YLR176C,0.0,0.0,0.586845678965,0.0104609291504,0.0238482977709
O-Phospho-L-serine,184.0000,ACE2,YLR131C,0.0,0.0,0.523553494068,0.0257559237078,0.048871361753
"But-1-ene-1,2,4-tricarboxylate",187.0200,RGT1,YKL038W,0.0,0.0,-0.749159854862,0.000345958248032,0.00152076553331
gamma-Amino-gamma-cyanobutanoate,127.0500,MSN2,YMR037C,0.0,0.0,-0.879848840236,1.48831331816e-06,2.59534016185e-05
O-Acetylcarnitine,202.1100,INO4,YOL108C,0.0,0.0,0.215946039209,0.389442505887,0.467331007064
O-Acetylcarnitine,202.1100,UME6,YDR207C,0.0,0.0,0.286758973843,0.248620336677,0.329882633841
O-Acetylcarnitine,202.1100,STB5,YHR178W,0.0,0.0,0.190797935145,0.448222772114,0.520147999095
O-Acetylcarnitine,202.1100,STE12,YHR084W,0.0,0.0,0.228102798947,0.362629685225,0.441708439783
O-Acetylcarnitine,202.1100,YAP3,YHL009C,0.0,0.0,-0.245604568941,0.325921749345,0.407070418997
O-Acetylcarnitine,202.1100,HAP2,YGL237C,0.0,0.0,-0.298606489883,0.228732195542,0.308174654574
O-Acetylcarnitine,202.1100,SUT1,YGL162W,0.0,0.0,0.239175116637,0.339144309476,0.420608274784
gamma-Amino-gamma-cyanobutanoate,127.0500,SPT23,YKL020C,0.0,0.0,-0.88045357815,1.43226179847e-06,2.59534016185e-05
O-Acetylcarnitine,202.1100,HSF1,YGL073W,0.0,0.0,-0.12203913988,0.629516861285,0.684848157639
gamma-Amino-gamma-cyanobutanoate,127.0500,RGT1,YKL038W,0.0,0.0,-0.891379728186,6.89447335574e-07,1.6918572819e-05
O-Acetylcarnitine,202.1100,RPH1,YER169W,0.0,0.0,0.215946039209,0.389442505887,0.467331007064
O-Acetylcarnitine,202.1100,SPT2,YER161C,0.0,0.0,0.22122928805,0.377658960082,0.45619865532
O-Acetylcarnitine,202.1100,SWI4,YER111C,0.0,0.0,0.199914524538,0.426408207813,0.501494628898
O-Acetylcarnitine,202.1100,GLN3,YER040W,0.0,0.0,0.231599705689,0.355115325587,0.434007762217
O-Acetylcarnitine,202.1100,GCN4,YEL009C,0.0,0.0,0.192708825996,0.443603580427,0.516158881008
O-Acetylcarnitine,202.1100,STP1,YDR463W,0.0,0.0,0.20385209665,0.417162375949,0.492477096796
O-Acetylcarnitine,202.1100,YHP1,YDR451C,0.0,0.0,0.0993472986325,0.694904553003,0.742864191756
O-Acetylcarnitine,202.1100,CAD1,YDR423C,0.0,0.0,0.0838443960883,0.740820479258,0.783891437354
O-Acetylcarnitine,202.1100,SUM1,YDR310C,0.0,0.0,0.141006458009,0.57678130963,0.638788225269
O-Acetylcarnitine,202.1100,FKH1,YIL131C,0.0,0.0,0.253823660041,0.30946663644,0.393866628197
O-Acetylcarnitine,202.1100,ZAP1,YJL056C,0.0,0.0,0.241509836043,0.334307387014,0.415790053097
O-Acetylcarnitine,202.1100,GZF3,YJL110C,0.0,0.0,0.216322264917,0.388596779955,0.467331007064
O-Acetylcarnitine,202.1100,CHA4,YLR098C,0.0,0.0,0.112439087116,0.656894563836,0.709524098624
O-Acetylcarnitine,202.1100,YAP7,YOL028C,0.0,0.0,0.165424543089,0.511827632125,0.581598100188
O-Acetylcarnitine,202.1100,YOX1,YML027W,0.0,0.0,0.111653466266,0.659154123515,0.710939044935
gamma-Amino-gamma-cyanobutanoate,127.0500,STB5,YHR178W,0.0,0.0,-0.887190740013,9.20542819977e-07,2.08087067435e-05
O-Acetylcarnitine,202.1100,SFP1,YLR403W,0.0,0.0,-0.15867342332,0.529434733401,0.596023431829
gamma-Amino-gamma-cyanobutanoate,127.0500,YAP5,YIR018W,0.0,0.0,0.544792264912,0.019393140009,0.0385743331326
O-Acetylcarnitine,202.1100,RFX1,YLR176C,0.0,0.0,0.313383154312,0.205400903388,0.281427586574
O-Acetylcarnitine,202.1100,ACE2,YLR131C,0.0,0.0,0.283124071372,0.25493406724,0.337849516294
O-Acetylcarnitine,202.1100,DAL80,YKR034W,0.0,0.0,-0.0340678556886,0.893245019565,0.915031483457
gamma-Amino-gamma-cyanobutanoate,127.0500,CBF1,YJR060W,0.0,0.0,0.718557601113,0.000780964435524,0.00283798057768
O-Acetylcarnitine,202.1100,ASH1,YKL185W,0.0,0.0,0.253162325543,0.31077199659,0.394149849334
O-Acetylcarnitine,202.1100,HAP4,YKL109W,0.0,0.0,0.196888914358,0.433585237582,0.508052872156
O-Acetylcarnitine,202.1100,MSN4,YKL062W,0.0,0.0,0.177515631195,0.481000333386,0.550867712698
gamma-Amino-gamma-cyanobutanoate,127.0500,SIP4,YJL089W,0.0,0.0,0.751266733692,0.000325750523446,0.00145191661879
O-Acetylcarnitine,202.1100,RGT1,YKL038W,0.0,0.0,0.208182996029,0.407117465034,0.483493498442
O-Acetylcarnitine,202.1100,SPT23,YKL020C,0.0,0.0,0.226477977767,0.366151523901,0.445253300779
gamma-Amino-gamma-cyanobutanoate,127.0500,GZF3,YJL110C,0.0,0.0,-0.338565104767,0.169354169663,0.242696526603
O-Acetylcarnitine,202.1100,MET32,YDR253C,0.0,0.0,-0.163226858719,0.517528799462,0.586190785901
O-Acetylcarnitine,202.1100,INO2,YDR123C,0.0,0.0,0.215946039209,0.389442505887,0.467331007064
gamma-Amino-gamma-cyanobutanoate,127.0500,MAC1,YMR021C,0.0,0.0,-0.809916336127,4.62978332328e-05,0.000337048225935
O-Acetylcarnitine,202.1100,UGA3,YDL170W,0.0,0.0,0.0887453963505,0.726206305217,0.770667915741
"But-1-ene-1,2,4-tricarboxylate",187.0200,FKH2,YNL068C,0.0,0.0,0.754974459068,0.000292597648087,0.00133131929879
"But-1-ene-1,2,4-tricarboxylate",187.0200,CRZ1,YNL027W,0.0,0.0,-0.325047855874,0.188127260963,0.261035538719
"But-1-ene-1,2,4-tricarboxylate",187.0200,MCM1,YMR043W,0.0,0.0,-0.24605179755,0.325013411697,0.407012208226
"But-1-ene-1,2,4-tricarboxylate",187.0200,MSN2,YMR037C,0.0,0.0,-0.731673916638,0.000558153383912,0.00216905158446
"But-1-ene-1,2,4-tricarboxylate",187.0200,MAC1,YMR021C,0.0,0.0,-0.651557456562,0.00339536550349,0.00974438667494
"But-1-ene-1,2,4-tricarboxylate",187.0200,STB4,YMR019W,0.0,0.0,-0.680300039001,0.00189076410451,0.00603717661439
"But-1-ene-1,2,4-tricarboxylate",187.0200,SOK2,YMR016C,0.0,0.0,-0.731673916638,0.000558153383912,0.00216905158446
"But-1-ene-1,2,4-tricarboxylate",187.0200,YOX1,YML027W,0.0,0.0,-0.49701345687,0.035869850001,0.0651203261864
gamma-Amino-gamma-cyanobutanoate,127.0500,YOX1,YML027W,0.0,0.0,-0.659371837397,0.00291296574669,0.00862048399834
"But-1-ene-1,2,4-tricarboxylate",187.0200,SFP1,YLR403W,0.0,0.0,0.786378978581,0.000108770760272,0.000638589624825
"But-1-ene-1,2,4-tricarboxylate",187.0200,HAP1,YLR256W,0.0,0.0,0.744621378253,0.000393089964197,0.0016751471889
gamma-Amino-gamma-cyanobutanoate,127.0500,SOK2,YMR016C,0.0,0.0,-0.879848840236,1.48831331816e-06,2.59534016185e-05
"But-1-ene-1,2,4-tricarboxylate",187.0200,ACE2,YLR131C,0.0,0.0,-0.639693754317,0.00425132947435,0.01184298925
"But-1-ene-1,2,4-tricarboxylate",187.0200,CHA4,YLR098C,0.0,0.0,-0.684287208092,0.00173464768518,0.00562922814922
gamma-Amino-gamma-cyanobutanoate,127.0500,STB4,YMR019W,0.0,0.0,-0.788083051147,0.000102613809465,0.000613996054445
"But-1-ene-1,2,4-tricarboxylate",187.0200,DAL80,YKR034W,0.0,0.0,-0.381862453994,0.117878260876,0.17915526914
"But-1-ene-1,2,4-tricarboxylate",187.0200,ASH1,YKL185W,0.0,0.0,-0.760310351102,0.000249901122348,0.00118391334318
"But-1-ene-1,2,4-tricarboxylate",187.0200,SKO1,YNL167C,0.0,0.0,-0.701322964483,0.00118238042411,0.00403044480334
"But-1-ene-1,2,4-tricarboxylate",187.0200,RAP1,YNL216W,0.0,0.0,0.766043319125,0.000210003021864,0.0010471383556
"But-1-ene-1,2,4-tricarboxylate",187.0200,DAL82,YNL314W,0.0,0.0,-0.406221851617,0.0943750175929,0.148284200304
gamma-Amino-gamma-cyanobutanoate,127.0500,RFX1,YLR176C,0.0,0.0,-0.898824973862,4.002310048e-07,1.24872073498e-05
O-Acetylcarnitine,202.1100,PHO2,YDL106C,0.0,0.0,0.116219008588,0.64606279804,0.70069128593
O-Acetylcarnitine,202.1100,MBP1,YDL056W,0.0,0.0,0.124490737505,0.62259663054,0.679668478195
gamma-Amino-gamma-cyanobutanoate,127.0500,DAL80,YKR034W,0.0,0.0,-0.503286484112,0.033242266684,0.0609582312466
gamma-Amino-gamma-cyanobutanoate,127.0500,CHA4,YLR098C,0.0,0.0,-0.817239777191,3.46546967913e-05,0.000262602048408
O-Acetylcarnitine,202.1100,TEC1,YBR083W,0.0,0.0,0.277112610081,0.265594564738,0.349222474044
gamma-Amino-gamma-cyanobutanoate,127.0500,ACE2,YLR131C,0.0,0.0,-0.805875095567,5.40417908594e-05,0.000375883029417
O-Acetylcarnitine,202.1100,HAP3,YBL021C,0.0,0.0,0.180237302462,0.474189650198,0.544781796966
"But-1-ene-1,2,4-tricarboxylate",187.0200,ARR1,YPR199C,0.0,0.0,0.347743145517,0.157356181707,0.228046384106
"But-1-ene-1,2,4-tricarboxylate",187.0200,YAP7,YOL028C,0.0,0.0,-0.517475383076,0.027847117154,0.0520702944044
"But-1-ene-1,2,4-tricarboxylate",187.0200,AFT2,YPL202C,0.0,0.0,-0.684078099505,0.00174256115328,0.00564651863318
gamma-Amino-gamma-cyanobutanoate,127.0500,HAP1,YLR256W,0.0,0.0,0.856255711538,5.77968177213e-06,6.5743880158e-05
"But-1-ene-1,2,4-tricarboxylate",187.0200,MET31,YPL038W,0.0,0.0,0.634962983689,0.00463837755286,0.0126627707193
"But-1-ene-1,2,4-tricarboxylate",187.0200,HAP5,YOR358W,0.0,0.0,-0.721706543512,0.000721665072878,0.00264893532633
"But-1-ene-1,2,4-tricarboxylate",187.0200,TYE7,YOR344C,0.0,0.0,0.62454321681,0.00559267363244,0.0146807682852
