coef,coef_binary,feature,ion,random,type,zscore,zscore_abs
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.584104981,0.584104981
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.030966528,0.030966528
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.544656218,0.544656218
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.177215369,0.177215369
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.135144025,0.135144025
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.017708209,0.017708209
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.066595633,0.066595633
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.028828462,0.028828462
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-2.037233375,2.037233375
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.054105282,0.054105282
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.002473113,0.002473113
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.112108045,0.112108045
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.028145174,0.028145174
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.146019745,0.146019745
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.065851406,0.065851406
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.050037187,0.050037187
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.072070593,0.072070593
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.051087424,0.051087424
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.260930146,0.260930146
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.357427197,0.357427197
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.197185879,0.197185879
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.414092234,0.414092234
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.042717385,0.042717385
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.06121168,0.06121168
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.139168505,0.139168505
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.0820494,0.0820494
0.006489557,Positive,YBL088C,114.06,No,Kinase/Phosphatase,-0.127507829,0.127507829
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.006117382,0.006117382
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.067139352,0.067139352
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.457167464,0.457167464
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.450682351,0.450682351
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.030858899,0.030858899
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.081363869,0.081363869
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.01420979,0.01420979
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.055669642,0.055669642
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.053348386,0.053348386
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.007212603,0.007212603
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.044771805,0.044771805
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.147044647,0.147044647
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.192643822,0.192643822
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.064308082,0.064308082
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.197006597,0.197006597
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.341981089,0.341981089
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.102650111,0.102650111
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.143524863,0.143524863
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.038920136,0.038920136
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.268450143,0.268450143
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.013319323,0.013319323
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.489057576,0.489057576
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.176063374,0.176063374
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.088786329,0.088786329
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.014383019,0.014383019
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.07092393,0.07092393
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.081707131,0.081707131
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.077380636,0.077380636
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.009910482,0.009910482
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.40640131,0.40640131
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.366903592,0.366903592
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.022677604,0.022677604
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.015388936,0.015388936
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.019098054,0.019098054
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.055669642,0.055669642
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.040628493,0.040628493
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.102650172,0.102650172
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.039266433,0.039266433
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.087445967,0.087445967
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.108347882,0.108347882
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.002773888,0.002773888
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.136925512,0.136925512
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.196349961,0.196349961
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.060628437,0.060628437
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.171397637,0.171397637
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.036529115,0.036529115
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.188605661,0.188605661
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.234730787,0.234730787
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.051191913,0.051191913
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.093701965,0.093701965
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.059298267,0.059298267
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.53337695,0.53337695
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.032309843,0.032309843
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.046718192,0.046718192
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.180305385,0.180305385
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.564730872,0.564730872
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.307117076,0.307117076
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.049130762,0.049130762
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.094930493,0.094930493
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.136610706,0.136610706
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.096375844,0.096375844
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.045778099,0.045778099
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.066317332,0.066317332
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.805995927,0.805995927
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.035770825,0.035770825
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.404177283,0.404177283
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.198258543,0.198258543
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.021541578,0.021541578
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.036306181,0.036306181
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.001659891,0.001659891
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.0039082,0.0039082
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.053482889,0.053482889
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.045701678,0.045701678
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.08176804,0.08176804
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.011445811,0.011445811
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.060637183,0.060637183
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.056194499,0.056194499
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.617214483,0.617214483
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.046746546,0.046746546
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.052370241,0.052370241
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.399156062,0.399156062
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.182259791,0.182259791
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-2.012873428,2.012873428
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.041294233,0.041294233
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.293757898,0.293757898
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.442642266,0.442642266
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.229861722,0.229861722
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.217317397,0.217317397
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.091946054,0.091946054
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.076422899,0.076422899
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.023390188,0.023390188
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.027620776,0.027620776
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.018204531,0.018204531
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.006286275,0.006286275
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.024730945,0.024730945
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.030902535,0.030902535
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.142088603,0.142088603
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.025053893,0.025053893
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,-0.472280641,0.472280641
0.006489557,Positive,YBL088C,114.06,Yes,Kinase/Phosphatase,0.190025265,0.190025265
-0.005022325,Negative,YBL088C,154.06,No,Kinase/Phosphatase,0.417388539,0.417388539
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.904167053,0.904167053
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.197646838,0.197646838
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.039635535,0.039635535
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.076244239,0.076244239
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.151797186,0.151797186
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.092432382,0.092432382
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.172367573,0.172367573
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.058535225,0.058535225
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.33636535,0.33636535
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,1.894363186,1.894363186
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.072632125,0.072632125
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.07530912,0.07530912
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.214163591,0.214163591
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.714791696,0.714791696
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.059005965,0.059005965
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-1.224754431,1.224754431
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.249029801,0.249029801
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.183684198,0.183684198
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-1.515904702,1.515904702
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.12576856,0.12576856
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.255260396,0.255260396
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.103311988,0.103311988
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.152472558,0.152472558
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.032601863,0.032601863
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.086688393,0.086688393
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.114631977,0.114631977
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.219726475,0.219726475
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.215635635,0.215635635
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.041902794,0.041902794
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.256876607,0.256876607
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.189776646,0.189776646
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.081947751,0.081947751
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.113050679,0.113050679
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.096694071,0.096694071
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.040285804,0.040285804
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.103095717,0.103095717
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.10598701,0.10598701
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.144122973,0.144122973
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.020449987,0.020449987
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.03879657,0.03879657
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.012793558,0.012793558
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,1.101784804,1.101784804
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.075158931,0.075158931
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.033441823,0.033441823
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.433433252,0.433433252
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.343849163,0.343849163
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.197367658,0.197367658
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.265192883,0.265192883
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.166212089,0.166212089
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.200075118,0.200075118
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.217636776,0.217636776
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.148134765,0.148134765
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.377893191,0.377893191
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.287876216,0.287876216
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.384499618,0.384499618
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.02562789,0.02562789
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.174112536,0.174112536
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.016064805,0.016064805
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,2.283831179,2.283831179
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.329373603,0.329373603
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.098637021,0.098637021
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.02759991,0.02759991
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.045057241,0.045057241
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.260010756,0.260010756
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.199640626,0.199640626
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.14277412,0.14277412
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.206414189,0.206414189
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.029459907,0.029459907
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.188359075,0.188359075
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.09204104,0.09204104
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.075264516,0.075264516
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.17930019,0.17930019
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.044073801,0.044073801
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.17821552,0.17821552
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.082460461,0.082460461
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.07265019,0.07265019
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.176063374,0.176063374
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.011243474,0.011243474
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.101598275,0.101598275
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.1312602,0.1312602
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.002589556,0.002589556
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.61022464,0.61022464
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.043013502,0.043013502
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.884516552,0.884516552
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.088001351,0.088001351
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.000736234,0.000736234
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.119742402,0.119742402
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.122047959,0.122047959
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.115103687,0.115103687
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.234272364,0.234272364
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.043534979,0.043534979
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.556595975,0.556595975
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.169674632,0.169674632
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.032511918,0.032511918
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.06188091,0.06188091
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.219368052,0.219368052
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.237332904,0.237332904
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.279712233,0.279712233
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,-0.108686162,0.108686162
-0.005022325,Negative,YBL088C,154.06,Yes,Kinase/Phosphatase,0.043203225,0.043203225
0.004278354,Positive,YJR066W,606.07,No,Kinase/Phosphatase,0.63463152,0.63463152
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,0.074719984,0.074719984
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.092538675,0.092538675
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.185684858,0.185684858
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,0.01380301,0.01380301
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.180757048,0.180757048
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.063247696,0.063247696
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,0.101687022,0.101687022
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,0.200260788,0.200260788
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-1.058267352,1.058267352
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,0.148561533,0.148561533
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.126066168,0.126066168
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.020858686,0.020858686
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.046361471,0.046361471
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-1.921728939,1.921728939
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.061451696,0.061451696
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,0.176350439,0.176350439
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.21573517,0.21573517
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.632785042,0.632785042
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,0.011161844,0.011161844
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.18536756,0.18536756
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.078681277,0.078681277
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,-0.034886468,0.034886468
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,0.185780025,0.185780025
0.004278354,Positive,YJR066W,606.07,Yes,Kinase/Phosphatase,0.000237089,0.000237089
